C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210402_20210402.csv
C,Time period: 2021-04-02 to 2021-04-02
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-04-24 03:31:40 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-04-02,01,1995.1,2144.47
D,2021-04-02,02,1938.6,2080.18
D,2021-04-02,03,1933.2,2054.39
D,2021-04-02,04,1958.7,2070.04
D,2021-04-02,05,2042.5,2134.1
D,2021-04-02,06,2201.4,2295.17
D,2021-04-02,07,2390.8,2524.72
D,2021-04-02,08,2519.4,2663.26
D,2021-04-02,09,2541.7,2700.31
D,2021-04-02,10,2517.2,2680.98
D,2021-04-02,11,2511.7,2616.21
D,2021-04-02,12,2481.8,2581.19
D,2021-04-02,13,2465.7,2553.51
D,2021-04-02,14,2445.5,2529.99
D,2021-04-02,15,2435.2,2511.73
D,2021-04-02,16,2389.6,2562.78
D,2021-04-02,17,2388.5,2636.02
D,2021-04-02,18,2469.6,2708.02
D,2021-04-02,19,2500.4,2717.53
D,2021-04-02,20,2515.1,2740.12
D,2021-04-02,21,2467.3,2701.75
D,2021-04-02,22,2370.4,2632.14
D,2021-04-02,23,2268.2,2494.93
D,2021-04-02,24,2152.1,2344.99
T,24 lines
