C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211128_20211128.csv
C,Time period: 2021-11-28 to 2021-11-28
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-12-06 19:40:27 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-11-28,01,2405.1,2311.93
D,2021-11-28,02,2290.2,2245.4
D,2021-11-28,03,2242.0,2208.08
D,2021-11-28,04,2233.0,2189.61
D,2021-11-28,05,2250.2,2194.73
D,2021-11-28,06,2325.4,2243.63
D,2021-11-28,07,2400.9,2320.34
D,2021-11-28,08,2513.1,2398.75
D,2021-11-28,09,2573.1,2489.07
D,2021-11-28,10,2570.0,2521.02
D,2021-11-28,11,2616.1,2558.66
D,2021-11-28,12,2602.9,2552.76
D,2021-11-28,13,2601.8,2627.55
D,2021-11-28,14,2590.7,2668.98
D,2021-11-28,15,2612.9,2711.72
D,2021-11-28,16,2706.3,2763.32
D,2021-11-28,17,2819.1,2906.66
D,2021-11-28,18,2953.0,2983.81
D,2021-11-28,19,2990.9,2953.01
D,2021-11-28,20,2896.0,2882.64
D,2021-11-28,21,2789.6,2787.81
D,2021-11-28,22,2659.6,2638.76
D,2021-11-28,23,2517.6,2456.85
D,2021-11-28,24,2362.3,2291.68
T,24 lines
