C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201204_20201204.csv
C,Time period: 2020-12-04 to 2020-12-04
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-12-10 02:37:55 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-04,01,2129.6,2123.9
D,2020-12-04,02,2065.4,2043.1
D,2020-12-04,03,2031.3,2005.7
D,2020-12-04,04,2034.2,2008.4
D,2020-12-04,05,2090.8,2068.1
D,2020-12-04,06,2237.6,2216.5
D,2020-12-04,07,2542.1,2446.7
D,2020-12-04,08,2706.5,2625.0
D,2020-12-04,09,2756.9,2730.1
D,2020-12-04,10,2710.7,2713.5
D,2020-12-04,11,2678.7,2692.0
D,2020-12-04,12,2703.0,2675.2
D,2020-12-04,13,2694.4,2668.4
D,2020-12-04,14,2708.2,2620.6
D,2020-12-04,15,2712.5,2632.7
D,2020-12-04,16,2764.5,2685.0
D,2020-12-04,17,2913.0,2844.5
D,2020-12-04,18,2941.9,2928.0
D,2020-12-04,19,2835.7,2849.8
D,2020-12-04,20,2769.2,2749.0
D,2020-12-04,21,2630.7,2637.2
D,2020-12-04,22,2523.6,2511.1
D,2020-12-04,23,2375.5,2347.8
D,2020-12-04,24,2199.4,2188.6
T,24 lines
