C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210326_20210326.csv
C,Time period: 2021-03-26 to 2021-03-26
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-31 17:10:10 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-03-26,01,1791.5,1962.12
D,2021-03-26,02,1737.2,1888.63
D,2021-03-26,03,1713.8,1848.64
D,2021-03-26,04,1713.5,1837.87
D,2021-03-26,05,1765.9,1872.36
D,2021-03-26,06,1893.5,1993.02
D,2021-03-26,07,2097.6,2209.98
D,2021-03-26,08,2299.2,2411.33
D,2021-03-26,09,2370.2,2553.25
D,2021-03-26,10,2379.8,2615.91
D,2021-03-26,11,2438.6,2636.49
D,2021-03-26,12,2437.0,2589.79
D,2021-03-26,13,2421.6,2649.24
D,2021-03-26,14,2384.9,2656.79
D,2021-03-26,15,2371.3,2584.19
D,2021-03-26,16,2379.1,2537.78
D,2021-03-26,17,2392.3,2522.58
D,2021-03-26,18,2431.6,2576.84
D,2021-03-26,19,2439.7,2570.72
D,2021-03-26,20,2421.5,2592.11
D,2021-03-26,21,2321.9,2502.6
D,2021-03-26,22,2192.0,2347.4
D,2021-03-26,23,2110.3,2192.41
D,2021-03-26,24,1960.4,2049.65
T,24 lines
