C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200903_20200903.csv
C,Time period: 2020-09-03 to 2020-09-03
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-09-11 22:25:10 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-09-03,01,2414.7,2389.3
D,2020-09-03,02,2344.5,2326.7
D,2020-09-03,03,2316.0,2286.3
D,2020-09-03,04,2318.2,2284.3
D,2020-09-03,05,2341.8,2331.1
D,2020-09-03,06,2446.9,2482.2
D,2020-09-03,07,2689.0,2693.7
D,2020-09-03,08,2949.0,2927.3
D,2020-09-03,09,3130.2,3151.8
D,2020-09-03,10,3247.1,3273.5
D,2020-09-03,11,3302.2,3325.3
D,2020-09-03,12,3410.5,3322.6
D,2020-09-03,13,3534.1,3307.7
D,2020-09-03,14,3640.4,3260.3
D,2020-09-03,15,3697.3,3205.1
D,2020-09-03,16,3725.4,3265.6
D,2020-09-03,17,3756.3,3348.9
D,2020-09-03,18,3748.4,3317.5
D,2020-09-03,19,3649.4,3230.2
D,2020-09-03,20,3577.9,3208.5
D,2020-09-03,21,3467.8,3129.1
D,2020-09-03,22,3383.1,2964.7
D,2020-09-03,23,3050.3,2780.4
D,2020-09-03,24,2900.3,2580.3
T,24 lines
