C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200624_20200624.csv
C,Time period: 2020-06-24 to 2020-06-24
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-27 14:59:34 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-06-24,01,2488.0,2843.5
D,2020-06-24,02,2401.4,2692.8
D,2020-06-24,03,2326.7,2606.4
D,2020-06-24,04,2281.0,2567.8
D,2020-06-24,05,2311.7,2575.4
D,2020-06-24,06,2405.6,2652.6
D,2020-06-24,07,2644.6,2886.5
D,2020-06-24,08,2930.0,3118.1
D,2020-06-24,09,3039.3,3316.5
D,2020-06-24,10,3148.3,3485.4
D,2020-06-24,11,3265.4,3598.2
D,2020-06-24,12,3409.0,3729.6
D,2020-06-24,13,3502.2,3874.8
D,2020-06-24,14,3545.1,4076.5
D,2020-06-24,15,3635.5,4048.4
D,2020-06-24,16,3694.1,3952.9
D,2020-06-24,17,3724.7,4057.1
D,2020-06-24,18,3710.6,4157.2
D,2020-06-24,19,3594.6,4035.9
D,2020-06-24,20,3470.2,3896.1
D,2020-06-24,21,3413.7,3667.0
D,2020-06-24,22,3352.8,3451.4
D,2020-06-24,23,3048.0,3164.4
D,2020-06-24,24,2808.0,2876.8
T,24 lines
