C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201102_20201102.csv
C,Time period: 2020-11-02 to 2020-11-02
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-11-05 17:26:31 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-11-02,01,2065.9,2005.2
D,2020-11-02,02,2045.8,1956.1
D,2020-11-02,03,2016.4,1949.9
D,2020-11-02,04,2062.9,1973.2
D,2020-11-02,05,2117.6,2056.5
D,2020-11-02,06,2301.4,2225.9
D,2020-11-02,07,2497.0,2485.6
D,2020-11-02,08,2772.6,2637.2
D,2020-11-02,09,2833.4,2667.5
D,2020-11-02,10,2836.2,2735.8
D,2020-11-02,11,2820.1,2772.3
D,2020-11-02,12,2752.8,2804.8
D,2020-11-02,13,2779.4,2831.7
D,2020-11-02,14,2801.0,2805.4
D,2020-11-02,15,2832.8,2801.8
D,2020-11-02,16,2889.8,2837.2
D,2020-11-02,17,3092.4,2986.7
D,2020-11-02,18,3259.9,3146.9
D,2020-11-02,19,3142.4,3075.0
D,2020-11-02,20,3071.0,2961.9
D,2020-11-02,21,2931.1,2824.4
D,2020-11-02,22,2729.9,2650.4
D,2020-11-02,23,2536.5,2473.7
D,2020-11-02,24,2330.2,2301.5
T,24 lines
