C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201220_20201220.csv
C,Time period: 2020-12-20 to 2020-12-20
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-15 11:37:54 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-20,01,2476.7,2512.4
D,2020-12-20,02,2420.3,2428.07
D,2020-12-20,03,2364.7,2375.66
D,2020-12-20,04,2350.9,2357.03
D,2020-12-20,05,2373.1,2366.89
D,2020-12-20,06,2443.4,2419.93
D,2020-12-20,07,2533.1,2513.35
D,2020-12-20,08,2633.6,2610.89
D,2020-12-20,09,2708.0,2724.82
D,2020-12-20,10,2788.7,2827.08
D,2020-12-20,11,2787.7,2901.3
D,2020-12-20,12,2830.2,2943.33
D,2020-12-20,13,2867.8,2957.12
D,2020-12-20,14,2856.9,2940.69
D,2020-12-20,15,2853.9,2945.62
D,2020-12-20,16,2920.6,2988.39
D,2020-12-20,17,3050.6,3156.11
D,2020-12-20,18,3156.3,3241.41
D,2020-12-20,19,3134.3,3211.62
D,2020-12-20,20,3071.9,3121.03
D,2020-12-20,21,2956.7,3024.17
D,2020-12-20,22,2821.1,2883.21
D,2020-12-20,23,2631.0,2702.72
D,2020-12-20,24,2468.6,2519.74
T,24 lines
