C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210514_20210514.csv
C,Time period: 2021-05-14 to 2021-05-14
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-05-22 05:56:11 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-05-14,01,1904.7,1889.64
D,2021-05-14,02,1818.3,1815.1
D,2021-05-14,03,1759.2,1776.49
D,2021-05-14,04,1751.4,1766.0
D,2021-05-14,05,1771.5,1799.54
D,2021-05-14,06,1931.1,1907.96
D,2021-05-14,07,2116.1,2102.72
D,2021-05-14,08,2281.8,2266.46
D,2021-05-14,09,2359.6,2359.54
D,2021-05-14,10,2330.6,2397.44
D,2021-05-14,11,2366.0,2408.57
D,2021-05-14,12,2371.3,2422.68
D,2021-05-14,13,2408.6,2454.31
D,2021-05-14,14,2418.0,2515.6
D,2021-05-14,15,2417.1,2524.86
D,2021-05-14,16,2453.0,2522.92
D,2021-05-14,17,2496.5,2518.48
D,2021-05-14,18,2535.4,2551.1
D,2021-05-14,19,2508.0,2518.63
D,2021-05-14,20,2490.0,2485.01
D,2021-05-14,21,2512.8,2467.93
D,2021-05-14,22,2324.7,2362.67
D,2021-05-14,23,2212.4,2203.97
D,2021-05-14,24,2030.0,2050.02
T,24 lines
