C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201222_20201222.csv
C,Time period: 2020-12-22 to 2020-12-22
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-15 12:07:46 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-12-22,01,2367.8,2363.43
D,2020-12-22,02,2286.6,2281.42
D,2020-12-22,03,2251.9,2234.15
D,2020-12-22,04,2258.1,2236.47
D,2020-12-22,05,2320.1,2299.92
D,2020-12-22,06,2496.6,2466.66
D,2020-12-22,07,2773.1,2711.73
D,2020-12-22,08,2946.0,2900.24
D,2020-12-22,09,3025.7,2985.5
D,2020-12-22,10,3011.3,2988.97
D,2020-12-22,11,2970.4,2962.98
D,2020-12-22,12,2921.0,2933.66
D,2020-12-22,13,2859.7,2903.16
D,2020-12-22,14,2881.1,2899.7
D,2020-12-22,15,2876.8,2906.87
D,2020-12-22,16,2947.2,2955.03
D,2020-12-22,17,3097.4,3133.45
D,2020-12-22,18,3188.6,3240.18
D,2020-12-22,19,3169.4,3188.41
D,2020-12-22,20,3069.0,3101.53
D,2020-12-22,21,2988.0,2985.65
D,2020-12-22,22,2832.5,2845.95
D,2020-12-22,23,2627.6,2651.37
D,2020-12-22,24,2397.1,2468.35
T,24 lines
