C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210305_20210305.csv
C,Time period: 2021-03-05 to 2021-03-05
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-15 17:28:43 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-03-05,01,2309.6,2468.59
D,2021-03-05,02,2247.7,2415.75
D,2021-03-05,03,2225.8,2397.49
D,2021-03-05,04,2242.7,2414.4
D,2021-03-05,05,2304.5,2482.55
D,2021-03-05,06,2438.2,2632.0
D,2021-03-05,07,2661.7,2859.18
D,2021-03-05,08,2820.2,3027.12
D,2021-03-05,09,2873.0,3082.57
D,2021-03-05,10,2768.2,3066.38
D,2021-03-05,11,2807.1,3038.45
D,2021-03-05,12,2794.9,3018.13
D,2021-03-05,13,2765.9,2961.76
D,2021-03-05,14,2756.2,2888.15
D,2021-03-05,15,2754.8,2858.51
D,2021-03-05,16,2773.6,2878.45
D,2021-03-05,17,2846.3,2966.56
D,2021-03-05,18,2938.5,3125.1
D,2021-03-05,19,2973.8,3173.51
D,2021-03-05,20,2896.0,3097.4
D,2021-03-05,21,2789.8,2989.91
D,2021-03-05,22,2659.8,2866.02
D,2021-03-05,23,2552.8,2714.49
D,2021-03-05,24,2386.9,2572.66
T,24 lines
