C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200815_20200815.csv
C,Time period: 2020-08-15 to 2020-08-15
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-08-20 01:48:51 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-08-15,01,2534.2,2570.9
D,2020-08-15,02,2411.5,2438.3
D,2020-08-15,03,2317.9,2338.6
D,2020-08-15,04,2266.5,2279.4
D,2020-08-15,05,2236.8,2259.4
D,2020-08-15,06,2252.8,2289.5
D,2020-08-15,07,2295.1,2366.8
D,2020-08-15,08,2409.6,2473.4
D,2020-08-15,09,2593.1,2584.5
D,2020-08-15,10,2723.7,2668.0
D,2020-08-15,11,2811.2,2718.1
D,2020-08-15,12,2895.8,2735.4
D,2020-08-15,13,2902.8,2724.9
D,2020-08-15,14,2863.8,2677.1
D,2020-08-15,15,2886.9,2652.7
D,2020-08-15,16,2993.4,2641.6
D,2020-08-15,17,3036.5,2657.5
D,2020-08-15,18,2999.0,2676.9
D,2020-08-15,19,2913.6,2671.1
D,2020-08-15,20,2874.2,2667.3
D,2020-08-15,21,2877.2,2664.0
D,2020-08-15,22,2738.5,2593.3
D,2020-08-15,23,2594.6,2488.4
D,2020-08-15,24,2421.1,2367.1
T,24 lines
