"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20170531_20170614.csv"
"C","Report for: 05/31/2017 - 06/14/2017"
"C","Report generated: 04/13/2020 22:52:37 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","05/31/2017","01",10205.79
"D","05/31/2017","02",9869.15
"D","05/31/2017","03",9862.27
"D","05/31/2017","04",9829.64
"D","05/31/2017","05",10075.88
"D","05/31/2017","06",10908.15
"D","05/31/2017","07",12278.82
"D","05/31/2017","08",13189.92
"D","05/31/2017","09",13680.05
"D","05/31/2017","10",13848.88
"D","05/31/2017","11",14001.98
"D","05/31/2017","12",14133.3
"D","05/31/2017","13",14008.62
"D","05/31/2017","14",13893.29
"D","05/31/2017","15",13861.96
"D","05/31/2017","16",13889.47
"D","05/31/2017","17",14104.3
"D","05/31/2017","18",14338.32
"D","05/31/2017","19",14420.94
"D","05/31/2017","20",14479.06
"D","05/31/2017","21",14463.81
"D","05/31/2017","22",13690.26
"D","05/31/2017","23",12309.53
"D","05/31/2017","24",11027.83
"D","06/01/2017","01",10198.42
"D","06/01/2017","02",9843.32
"D","06/01/2017","03",9686.12
"D","06/01/2017","04",9616.46
"D","06/01/2017","05",9840.17
"D","06/01/2017","06",10319.74
"D","06/01/2017","07",11806.79
"D","06/01/2017","08",12886.75
"D","06/01/2017","09",13200.97
"D","06/01/2017","10",13234.94
"D","06/01/2017","11",13418.3
"D","06/01/2017","12",13603.95
"D","06/01/2017","13",13919.13
"D","06/01/2017","14",14199.93
"D","06/01/2017","15",14150.87
"D","06/01/2017","16",14132.51
"D","06/01/2017","17",14262.14
"D","06/01/2017","18",14377.11
"D","06/01/2017","19",14470.41
"D","06/01/2017","20",14400.83
"D","06/01/2017","21",14456.68
"D","06/01/2017","22",13931.26
"D","06/01/2017","23",12562.47
"D","06/01/2017","24",11210.93
"D","06/02/2017","01",10284.2
"D","06/02/2017","02",10005.53
"D","06/02/2017","03",9933.75
"D","06/02/2017","04",9818.67
"D","06/02/2017","05",9874.4
"D","06/02/2017","06",10342.31
"D","06/02/2017","07",11524.88
"D","06/02/2017","08",12517.38
"D","06/02/2017","09",12801.05
"D","06/02/2017","10",12904.69
"D","06/02/2017","11",13093.15
"D","06/02/2017","12",13335.25
"D","06/02/2017","13",13414.08
"D","06/02/2017","14",13522.34
"D","06/02/2017","15",13505.83
"D","06/02/2017","16",13415.06
"D","06/02/2017","17",13406.61
"D","06/02/2017","18",13541.24
"D","06/02/2017","19",13518.0
