C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210826_20210826.csv
C,Time period: 2021-08-26 to 2021-08-26
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-11 23:03:16 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-08-26,01,2994.2,3174.96
D,2021-08-26,02,2860.4,2994.79
D,2021-08-26,03,2726.3,2888.99
D,2021-08-26,04,2697.3,2822.2
D,2021-08-26,05,2674.6,2837.2
D,2021-08-26,06,2804.0,2948.88
D,2021-08-26,07,3000.1,3150.99
D,2021-08-26,08,3257.4,3397.47
D,2021-08-26,09,3469.8,3683.91
D,2021-08-26,10,3691.2,3950.01
D,2021-08-26,11,3950.1,4197.23
D,2021-08-26,12,4232.3,4424.66
D,2021-08-26,13,4412.3,4619.45
D,2021-08-26,14,4583.9,4786.84
D,2021-08-26,15,4717.2,4910.02
D,2021-08-26,16,4844.5,4994.68
D,2021-08-26,17,4872.4,4969.31
D,2021-08-26,18,4898.9,4950.66
D,2021-08-26,19,4718.1,4780.85
D,2021-08-26,20,4522.7,4701.28
D,2021-08-26,21,4346.4,4583.13
D,2021-08-26,22,4122.8,4362.14
D,2021-08-26,23,3805.6,4073.86
D,2021-08-26,24,3460.8,3778.97
T,24 lines
