"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210127.csv"
"C","Report for: 01/27/2021 - 01/27/2021"
"C","Report generated: 01/30/2021 11:16:09 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/27/2021","01",12797.33
"D","01/27/2021","02",12449.74
"D","01/27/2021","03",12453.24
"D","01/27/2021","04",12559.66
"D","01/27/2021","05",12688.61
"D","01/27/2021","06",13198.89
"D","01/27/2021","07",14138.22
"D","01/27/2021","08",15204.2
"D","01/27/2021","09",15818.86
"D","01/27/2021","10",16057.9
"D","01/27/2021","11",16141.25
"D","01/27/2021","12",16064.45
"D","01/27/2021","13",15930.78
"D","01/27/2021","14",15828.68
"D","01/27/2021","15",15719.0
"D","01/27/2021","16",15769.07
"D","01/27/2021","17",16230.58
"D","01/27/2021","18",17151.23
"D","01/27/2021","19",16976.19
"D","01/27/2021","20",16346.09
"D","01/27/2021","21",15692.68
"D","01/27/2021","22",14892.64
"D","01/27/2021","23",13807.22
"D","01/27/2021","24",13141.47
"T","24 lines"
