C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210801_20210801.csv
C,Time period: 2021-08-01 to 2021-08-01
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-09-24 06:34:55 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-08-01,01,2188.3,2108.57
D,2021-08-01,02,2037.2,2010.72
D,2021-08-01,03,1965.6,1949.39
D,2021-08-01,04,1932.0,1911.34
D,2021-08-01,05,1904.1,1891.83
D,2021-08-01,06,1920.6,1896.63
D,2021-08-01,07,1927.0,1931.22
D,2021-08-01,08,2019.9,2020.9
D,2021-08-01,09,2142.3,2139.08
D,2021-08-01,10,2272.4,2242.3
D,2021-08-01,11,2376.6,2361.64
D,2021-08-01,12,2480.7,2412.89
D,2021-08-01,13,2560.8,2458.18
D,2021-08-01,14,2654.3,2530.11
D,2021-08-01,15,2697.9,2612.91
D,2021-08-01,16,2738.6,2706.63
D,2021-08-01,17,2832.8,2806.84
D,2021-08-01,18,2865.9,2833.63
D,2021-08-01,19,2874.5,2813.2
D,2021-08-01,20,2795.7,2805.4
D,2021-08-01,21,2801.4,2811.38
D,2021-08-01,22,2688.8,2732.83
D,2021-08-01,23,2488.8,2582.84
D,2021-08-01,24,2318.4,2420.25
T,24 lines
