C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200802_20200802.csv
C,Time period: 2020-08-02 to 2020-08-02
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-08-05 01:44:30 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-08-02,01,2742.6,2905.9
D,2020-08-02,02,2612.0,2767.6
D,2020-08-02,03,2512.0,2668.1
D,2020-08-02,04,2449.1,2599.4
D,2020-08-02,05,2422.9,2567.3
D,2020-08-02,06,2418.0,2550.4
D,2020-08-02,07,2458.8,2601.1
D,2020-08-02,08,2588.8,2729.4
D,2020-08-02,09,2755.2,2875.0
D,2020-08-02,10,2880.0,3050.7
D,2020-08-02,11,3000.4,3230.6
D,2020-08-02,12,3225.0,3389.8
D,2020-08-02,13,3312.5,3460.8
D,2020-08-02,14,3395.8,3491.4
D,2020-08-02,15,3470.3,3554.7
D,2020-08-02,16,3561.5,3710.1
D,2020-08-02,17,3640.0,3700.9
D,2020-08-02,18,3666.4,3674.3
D,2020-08-02,19,3716.1,3639.2
D,2020-08-02,20,3690.5,3636.5
D,2020-08-02,21,3611.6,3647.9
D,2020-08-02,22,3480.0,3586.6
D,2020-08-02,23,3208.0,3432.8
D,2020-08-02,24,3040.7,3262.1
T,24 lines
