C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20211003_20211003.csv
C,Time period: 2021-10-03 to 2021-10-03
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-18 21:41:45 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-10-03,01,1975.1,1986.51
D,2021-10-03,02,1882.1,1901.42
D,2021-10-03,03,1816.6,1848.45
D,2021-10-03,04,1789.6,1818.92
D,2021-10-03,05,1781.1,1817.35
D,2021-10-03,06,1818.0,1826.08
D,2021-10-03,07,1920.9,1834.31
D,2021-10-03,08,1981.3,1883.0
D,2021-10-03,09,2073.7,1982.79
D,2021-10-03,10,2110.4,2063.81
D,2021-10-03,11,2198.6,2165.17
D,2021-10-03,12,2264.7,2210.06
D,2021-10-03,13,2309.7,2223.76
D,2021-10-03,14,2350.6,2262.15
D,2021-10-03,15,2381.3,2291.22
D,2021-10-03,16,2446.1,2278.29
D,2021-10-03,17,2461.4,2305.57
D,2021-10-03,18,2611.8,2378.22
D,2021-10-03,19,2676.5,2418.45
D,2021-10-03,20,2640.2,2405.86
D,2021-10-03,21,2463.6,2336.2
D,2021-10-03,22,2359.7,2262.24
D,2021-10-03,23,2191.0,2166.3
D,2021-10-03,24,2054.3,2033.83
T,24 lines
