C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210909_20210909.csv
C,Time period: 2021-09-09 to 2021-09-09
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-16 18:22:36 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-09-09,01,2571.1,2683.83
D,2021-09-09,02,2411.1,2573.25
D,2021-09-09,03,2373.2,2503.44
D,2021-09-09,04,2343.4,2488.05
D,2021-09-09,05,2359.6,2532.89
D,2021-09-09,06,2481.1,2697.25
D,2021-09-09,07,2708.7,2943.43
D,2021-09-09,08,2916.0,3136.22
D,2021-09-09,09,3032.0,3311.12
D,2021-09-09,10,3152.4,3425.98
D,2021-09-09,11,3244.0,3494.88
D,2021-09-09,12,3286.7,3519.83
D,2021-09-09,13,3292.9,3521.15
D,2021-09-09,14,3312.4,3523.98
D,2021-09-09,15,3286.9,3480.46
D,2021-09-09,16,3294.2,3449.38
D,2021-09-09,17,3260.5,3442.81
D,2021-09-09,18,3202.2,3457.08
D,2021-09-09,19,3126.6,3401.9
D,2021-09-09,20,3130.5,3317.08
D,2021-09-09,21,3008.3,3184.92
D,2021-09-09,22,2847.9,3025.96
D,2021-09-09,23,2648.5,2823.84
D,2021-09-09,24,2427.2,2626.71
T,24 lines
