C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210529_20210529.csv
C,Time period: 2021-05-29 to 2021-05-29
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-06-03 18:48:21 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-05-29,01,1996.8,1909.42
D,2021-05-29,02,1898.5,1836.43
D,2021-05-29,03,1848.1,1796.36
D,2021-05-29,04,1811.0,1783.46
D,2021-05-29,05,1804.6,1791.59
D,2021-05-29,06,1861.6,1823.53
D,2021-05-29,07,1922.7,1897.07
D,2021-05-29,08,2040.4,2016.46
D,2021-05-29,09,2171.0,2153.78
D,2021-05-29,10,2279.4,2242.97
D,2021-05-29,11,2361.8,2319.04
D,2021-05-29,12,2364.8,2371.43
D,2021-05-29,13,2303.3,2383.33
D,2021-05-29,14,2323.6,2348.23
D,2021-05-29,15,2300.7,2319.92
D,2021-05-29,16,2287.2,2327.49
D,2021-05-29,17,2296.1,2325.02
D,2021-05-29,18,2347.8,2336.48
D,2021-05-29,19,2386.6,2331.83
D,2021-05-29,20,2394.6,2326.27
D,2021-05-29,21,2391.4,2312.41
D,2021-05-29,22,2317.7,2242.17
D,2021-05-29,23,2212.4,2124.13
D,2021-05-29,24,2113.3,2007.15
T,24 lines
