C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210530_20210530.csv
C,Time period: 2021-05-30 to 2021-05-30
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-06-03 19:27:41 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-05-30,01,1987.3,1904.32
D,2021-05-30,02,1914.2,1830.13
D,2021-05-30,03,1844.4,1791.37
D,2021-05-30,04,1836.8,1764.01
D,2021-05-30,05,1810.4,1775.24
D,2021-05-30,06,1858.2,1805.84
D,2021-05-30,07,1887.6,1851.37
D,2021-05-30,08,1961.4,1937.81
D,2021-05-30,09,2162.7,2066.82
D,2021-05-30,10,2228.4,2155.1
D,2021-05-30,11,2321.3,2227.86
D,2021-05-30,12,2295.8,2302.49
D,2021-05-30,13,2309.6,2344.38
D,2021-05-30,14,2337.4,2347.21
D,2021-05-30,15,2293.1,2330.46
D,2021-05-30,16,2297.4,2322.22
D,2021-05-30,17,2296.6,2348.09
D,2021-05-30,18,2345.3,2370.16
D,2021-05-30,19,2392.8,2368.15
D,2021-05-30,20,2435.3,2346.54
D,2021-05-30,21,2403.4,2329.2
D,2021-05-30,22,2314.0,2260.6
D,2021-05-30,23,2214.0,2144.01
D,2021-05-30,24,2014.5,2012.98
T,24 lines
