C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210228_20210228.csv
C,Time period: 2021-02-28 to 2021-02-28
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-07 00:30:57 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-02-28,01,2089.1,2241.58
D,2021-02-28,02,2030.4,2182.88
D,2021-02-28,03,1988.6,2134.55
D,2021-02-28,04,1987.5,2121.43
D,2021-02-28,05,2032.3,2140.35
D,2021-02-28,06,2070.7,2192.82
D,2021-02-28,07,2132.1,2264.26
D,2021-02-28,08,2193.2,2330.12
D,2021-02-28,09,2300.2,2415.33
D,2021-02-28,10,2313.0,2465.7
D,2021-02-28,11,2348.3,2509.5
D,2021-02-28,12,2404.7,2554.91
D,2021-02-28,13,2416.2,2569.37
D,2021-02-28,14,2417.8,2588.45
D,2021-02-28,15,2436.3,2579.66
D,2021-02-28,16,2525.0,2613.35
D,2021-02-28,17,2576.3,2699.57
D,2021-02-28,18,2664.1,2848.46
D,2021-02-28,19,2671.9,2906.5
D,2021-02-28,20,2634.7,2841.92
D,2021-02-28,21,2572.4,2739.39
D,2021-02-28,22,2469.3,2602.02
D,2021-02-28,23,2290.9,2436.34
D,2021-02-28,24,2137.9,2287.89
T,24 lines
