"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20201111.csv"
"C","Report for: 11/11/2020 - 11/11/2020"
"C","Report generated: 11/16/2020 00:34:38 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/11/2020","01",10529.11
"D","11/11/2020","02",10458.02
"D","11/11/2020","03",10242.67
"D","11/11/2020","04",10183.02
"D","11/11/2020","05",10326.41
"D","11/11/2020","06",10847.66
"D","11/11/2020","07",11895.3
"D","11/11/2020","08",12637.56
"D","11/11/2020","09",12702.97
"D","11/11/2020","10",12716.55
"D","11/11/2020","11",12993.64
"D","11/11/2020","12",13161.71
"D","11/11/2020","13",13440.24
"D","11/11/2020","14",13731.81
"D","11/11/2020","15",13835.64
"D","11/11/2020","16",13983.96
"D","11/11/2020","17",14664.09
"D","11/11/2020","18",15274.64
"D","11/11/2020","19",14892.84
"D","11/11/2020","20",14180.96
"D","11/11/2020","21",13403.16
"D","11/11/2020","22",12492.65
"D","11/11/2020","23",11551.97
"D","11/11/2020","24",11149.94
"T","24 lines"
