C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210509_20210509.csv
C,Time period: 2021-05-09 to 2021-05-09
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-05-19 23:39:40 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-05-09,01,1996.7,1897.46
D,2021-05-09,02,1925.0,1826.55
D,2021-05-09,03,1871.7,1788.13
D,2021-05-09,04,1839.7,1772.71
D,2021-05-09,05,1822.2,1778.53
D,2021-05-09,06,1870.1,1799.54
D,2021-05-09,07,1928.2,1844.14
D,2021-05-09,08,1985.6,1885.77
D,2021-05-09,09,2002.9,1933.07
D,2021-05-09,10,2002.1,1963.41
D,2021-05-09,11,2020.5,1974.05
D,2021-05-09,12,2044.8,1985.37
D,2021-05-09,13,2063.4,1998.93
D,2021-05-09,14,2050.8,2000.13
D,2021-05-09,15,2067.2,2010.92
D,2021-05-09,16,2075.7,2080.14
D,2021-05-09,17,2147.3,2148.91
D,2021-05-09,18,2251.5,2206.64
D,2021-05-09,19,2302.3,2275.94
D,2021-05-09,20,2335.7,2327.23
D,2021-05-09,21,2349.2,2340.9
D,2021-05-09,22,2272.9,2243.93
D,2021-05-09,23,2141.7,2086.81
D,2021-05-09,24,2016.0,1940.46
T,24 lines
