C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200819_20200819.csv
C,Time period: 2020-08-19 to 2020-08-19
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-08-24 01:17:23 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-08-19,01,2497.2,2423.5
D,2020-08-19,02,2352.3,2284.3
D,2020-08-19,03,2265.1,2192.6
D,2020-08-19,04,2230.9,2134.2
D,2020-08-19,05,2240.6,2136.5
D,2020-08-19,06,2351.5,2217.0
D,2020-08-19,07,2551.3,2375.2
D,2020-08-19,08,2701.8,2575.6
D,2020-08-19,09,2811.1,2746.0
D,2020-08-19,10,2893.8,2850.1
D,2020-08-19,11,2972.2,2943.4
D,2020-08-19,12,3075.2,3071.4
D,2020-08-19,13,3203.1,3170.3
D,2020-08-19,14,3251.1,3225.9
D,2020-08-19,15,3402.9,3159.7
D,2020-08-19,16,3452.0,3096.4
D,2020-08-19,17,3457.2,3163.2
D,2020-08-19,18,3493.1,3225.3
D,2020-08-19,19,3393.3,3072.2
D,2020-08-19,20,3312.1,2963.0
D,2020-08-19,21,3214.6,2895.7
D,2020-08-19,22,3031.1,2753.2
D,2020-08-19,23,2820.8,2565.2
D,2020-08-19,24,2553.1,2392.6
T,24 lines
