"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210718.csv"
"C","Report for: 07/18/2021 - 07/18/2021"
"C","Report generated: 07/21/2021 04:15:27 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","07/18/2021","01",13666.02
"D","07/18/2021","02",13222.51
"D","07/18/2021","03",12825.72
"D","07/18/2021","04",12984.64
"D","07/18/2021","05",12875.51
"D","07/18/2021","06",12900.46
"D","07/18/2021","07",13092.59
"D","07/18/2021","08",13565.39
"D","07/18/2021","09",13835.83
"D","07/18/2021","10",14362.49
"D","07/18/2021","11",14817.88
"D","07/18/2021","12",15239.98
"D","07/18/2021","13",15543.34
"D","07/18/2021","14",15658.38
"D","07/18/2021","15",15895.32
"D","07/18/2021","16",16168.82
"D","07/18/2021","17",16664.01
"D","07/18/2021","18",17187.22
"D","07/18/2021","19",17223.32
"D","07/18/2021","20",16941.39
"D","07/18/2021","21",16659.07
"D","07/18/2021","22",16111.48
"D","07/18/2021","23",15123.58
"D","07/18/2021","24",13787.92
"T","24 lines"
