"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20171112_20171126.csv"
"C","Report for: 11/12/2017 - 11/26/2017"
"C","Report generated: 04/13/2020 22:55:23 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/12/2017","01",12090.0
"D","11/12/2017","02",11819.4
"D","11/12/2017","03",11788.5
"D","11/12/2017","04",11694.51
"D","11/12/2017","05",11550.08
"D","11/12/2017","06",11844.64
"D","11/12/2017","07",12315.72
"D","11/12/2017","08",12685.43
"D","11/12/2017","09",13282.22
"D","11/12/2017","10",13272.84
"D","11/12/2017","11",12952.92
"D","11/12/2017","12",12705.85
"D","11/12/2017","13",12638.58
"D","11/12/2017","14",12844.95
"D","11/12/2017","15",13524.14
"D","11/12/2017","16",13632.54
"D","11/12/2017","17",14622.19
"D","11/12/2017","18",15698.22
"D","11/12/2017","19",15609.08
"D","11/12/2017","20",15191.29
"D","11/12/2017","21",14597.13
"D","11/12/2017","22",13703.74
"D","11/12/2017","23",12707.21
"D","11/12/2017","24",12021.77
"D","11/13/2017","01",11552.84
"D","11/13/2017","02",11635.65
"D","11/13/2017","03",11719.4
"D","11/13/2017","04",11776.61
"D","11/13/2017","05",11889.31
"D","11/13/2017","06",12434.19
"D","11/13/2017","07",13938.47
"D","11/13/2017","08",14904.04
"D","11/13/2017","09",15143.23
"D","11/13/2017","10",15273.36
"D","11/13/2017","11",15423.87
"D","11/13/2017","12",15510.73
"D","11/13/2017","13",15508.97
"D","11/13/2017","14",15484.32
"D","11/13/2017","15",15360.61
"D","11/13/2017","16",15540.46
"D","11/13/2017","17",16263.74
"D","11/13/2017","18",16925.9
"D","11/13/2017","19",16740.04
"D","11/13/2017","20",16251.78
"D","11/13/2017","21",15526.18
"D","11/13/2017","22",14419.17
"D","11/13/2017","23",13101.3
"D","11/13/2017","24",12228.03
"D","11/14/2017","01",12217.3
"D","11/14/2017","02",12225.09
"D","11/14/2017","03",12027.71
"D","11/14/2017","04",12017.13
"D","11/14/2017","05",12355.53
"D","11/14/2017","06",12912.68
"D","11/14/2017","07",14022.67
"D","11/14/2017","08",14816.06
"D","11/14/2017","09",14999.92
"D","11/14/2017","10",15007.19
"D","11/14/2017","11",15028.07
"D","11/14/2017","12",15036.06
"D","11/14/2017","13",14964.13
"D","11/14/2017","14",14975.84
"D","11/14/2017","15",14962.42
"D","11/14/2017","16",15152.74
"D","11/14/2017","17",16014.08
"D","11/14/2017","18",16652.17
"D","11/14/2017","19",16495.38
"D","11/14/2017","20",16050.76
"D","11/14/2017","21",15362.97
"D","11/14/2017","22",14324.52
"D","11/14/2017","23",13087.92
"D","11/14/2017","24",12395.98
"D","11/15/2017","01",11773.11
"D","11/15/2017","02",11687.4
"D","11/15/2017","03",11563.3
"D","11/15/2017","04",11845.6
"D","11/15/2017","05",11952.82
"D","11/15/2017","06",12575.17
"D","11/15/2017","07",14101.83
"D","11/15/2017","08",14840.71
"D","11/15/2017","09",14421.55
"D","11/15/2017","10",13843.03
"D","11/15/2017","11",13533.71
"D","11/15/2017","12",13442.16
"D","11/15/2017","13",13438.6
"D","11/15/2017","14",13777.88
"D","11/15/2017","15",13962.02
"D","11/15/2017","16",14373.78
"D","11/15/2017","17",15461.57
"D","11/15/2017","18",16414.1
"D","11/15/2017","19",16326.28
"D","11/15/2017","20",15906.1
"D","11/15/2017","21",15305.25
"D","11/15/2017","22",14421.95
"D","11/15/2017","23",13430.17
"D","11/15/2017","24",12718.99
"D","11/16/2017","01",12288.17
