C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210318_20210318.csv
C,Time period: 2021-03-18 to 2021-03-18
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-31 09:41:23 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-03-18,01,2130.6,2145.88
D,2021-03-18,02,2005.4,2083.78
D,2021-03-18,03,1977.2,2060.79
D,2021-03-18,04,2017.8,2064.51
D,2021-03-18,05,2040.9,2119.12
D,2021-03-18,06,2179.8,2264.38
D,2021-03-18,07,2439.6,2504.83
D,2021-03-18,08,2631.5,2683.19
D,2021-03-18,09,2697.2,2798.82
D,2021-03-18,10,2673.3,2819.67
D,2021-03-18,11,2630.1,2818.76
D,2021-03-18,12,2610.8,2800.36
D,2021-03-18,13,2577.2,2815.19
D,2021-03-18,14,2541.0,2815.6
D,2021-03-18,15,2499.3,2790.76
D,2021-03-18,16,2473.1,2796.36
D,2021-03-18,17,2522.3,2824.44
D,2021-03-18,18,2553.0,2882.09
D,2021-03-18,19,2585.7,2881.36
D,2021-03-18,20,2622.4,2839.94
D,2021-03-18,21,2547.7,2727.02
D,2021-03-18,22,2421.4,2588.07
D,2021-03-18,23,2235.1,2433.44
D,2021-03-18,24,2057.4,2269.37
T,24 lines
