C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201018_20201018.csv
C,Time period: 2020-10-18 to 2020-10-18
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-10-28 00:56:22 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-10-18,01,1907.3,1946.7
D,2020-10-18,02,1829.1,1871.1
D,2020-10-18,03,1778.6,1829.4
D,2020-10-18,04,1771.5,1816.4
D,2020-10-18,05,1778.8,1824.0
D,2020-10-18,06,1835.3,1861.3
D,2020-10-18,07,1927.8,1948.0
D,2020-10-18,08,2013.3,2017.7
D,2020-10-18,09,2118.6,2102.0
D,2020-10-18,10,2151.6,2135.0
D,2020-10-18,11,2186.9,2151.9
D,2020-10-18,12,2176.1,2174.5
D,2020-10-18,13,2184.8,2171.8
D,2020-10-18,14,2156.5,2159.5
D,2020-10-18,15,2186.3,2162.9
D,2020-10-18,16,2243.9,2207.6
D,2020-10-18,17,2305.4,2290.2
D,2020-10-18,18,2356.3,2415.6
D,2020-10-18,19,2491.7,2540.9
D,2020-10-18,20,2455.9,2509.3
D,2020-10-18,21,2381.3,2421.4
D,2020-10-18,22,2302.5,2296.3
D,2020-10-18,23,2127.3,2139.3
D,2020-10-18,24,1981.2,1996.2
T,24 lines
