C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210404_20210404.csv
C,Time period: 2021-04-04 to 2021-04-04
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-04-24 04:00:37 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-04-04,01,2043.1,2118.82
D,2021-04-04,02,1982.2,2049.93
D,2021-04-04,03,1934.4,2018.82
D,2021-04-04,04,1929.3,2015.6
D,2021-04-04,05,1951.1,2034.65
D,2021-04-04,06,2026.1,2080.7
D,2021-04-04,07,2087.7,2149.67
D,2021-04-04,08,2168.1,2199.4
D,2021-04-04,09,2210.2,2212.32
D,2021-04-04,10,2182.7,2206.27
D,2021-04-04,11,2163.7,2181.19
D,2021-04-04,12,2184.6,2155.99
D,2021-04-04,13,2154.1,2126.19
D,2021-04-04,14,2155.9,2077.13
D,2021-04-04,15,2128.2,2039.48
D,2021-04-04,16,2140.1,2050.6
D,2021-04-04,17,2178.4,2112.59
D,2021-04-04,18,2300.0,2210.83
D,2021-04-04,19,2394.1,2310.74
D,2021-04-04,20,2370.2,2416.66
D,2021-04-04,21,2359.5,2422.99
D,2021-04-04,22,2261.4,2328.96
D,2021-04-04,23,2153.9,2190.98
D,2021-04-04,24,2042.1,2050.2
T,24 lines
