C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200525_20200525.csv
C,Time period: 2020-05-25 to 2020-05-25
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-09 09:48:34 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-05-25,01,1816.2,1810.7
D,2020-05-25,02,1765.9,1743.6
D,2020-05-25,03,1705.6,1703.6
D,2020-05-25,04,1725.2,1684.7
D,2020-05-25,05,1754.8,1704.0
D,2020-05-25,06,1781.6,1735.4
D,2020-05-25,07,1807.4,1815.0
D,2020-05-25,08,1917.4,1886.9
D,2020-05-25,09,2048.1,1982.6
D,2020-05-25,10,2000.3,2077.8
D,2020-05-25,11,1997.3,2141.7
D,2020-05-25,12,2046.5,2190.9
D,2020-05-25,13,2081.4,2219.6
D,2020-05-25,14,2102.8,2193.3
D,2020-05-25,15,2035.9,2159.1
D,2020-05-25,16,2136.3,2165.1
D,2020-05-25,17,2214.9,2214.1
D,2020-05-25,18,2305.0,2290.2
D,2020-05-25,19,2359.4,2315.4
D,2020-05-25,20,2364.8,2298.3
D,2020-05-25,21,2339.5,2300.2
D,2020-05-25,22,2212.6,2218.9
D,2020-05-25,23,2071.6,2084.4
D,2020-05-25,24,1944.6,1942.3
T,24 lines
