"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210114.csv"
"C","Report for: 01/14/2021 - 01/14/2021"
"C","Report generated: 01/20/2021 13:44:35 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/14/2021","01",12177.19
"D","01/14/2021","02",12045.26
"D","01/14/2021","03",12088.87
"D","01/14/2021","04",12090.79
"D","01/14/2021","05",12152.75
"D","01/14/2021","06",12704.26
"D","01/14/2021","07",13784.32
"D","01/14/2021","08",14678.5
"D","01/14/2021","09",15145.16
"D","01/14/2021","10",15129.31
"D","01/14/2021","11",14998.25
"D","01/14/2021","12",14952.47
"D","01/14/2021","13",14813.94
"D","01/14/2021","14",14950.0
"D","01/14/2021","15",14979.83
"D","01/14/2021","17",15701.42
"D","01/14/2021","18",16533.44
"D","01/14/2021","19",16305.84
"D","01/14/2021","20",15649.29
"D","01/14/2021","21",14922.67
"D","01/14/2021","22",13991.32
"D","01/14/2021","23",12913.6
"D","01/14/2021","24",11966.12
"T","23 lines"
