C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200917_20200917.csv
C,Time period: 2020-09-17 to 2020-09-17
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-09-22 08:25:00 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-09-17,01,2136.7,2013.7
D,2020-09-17,02,2091.8,1935.1
D,2020-09-17,03,2009.8,1892.9
D,2020-09-17,04,1993.6,1880.7
D,2020-09-17,05,2018.5,1915.8
D,2020-09-17,06,2153.0,2039.7
D,2020-09-17,07,2415.3,2251.7
D,2020-09-17,08,2623.8,2429.8
D,2020-09-17,09,2778.3,2526.1
D,2020-09-17,10,2825.2,2599.5
D,2020-09-17,11,2847.4,2652.8
D,2020-09-17,12,2942.1,2708.4
D,2020-09-17,13,3018.6,2782.9
D,2020-09-17,14,3071.6,2783.3
D,2020-09-17,15,3147.8,2849.9
D,2020-09-17,16,3184.6,2891.6
D,2020-09-17,17,3155.5,2896.8
D,2020-09-17,18,3163.0,2898.6
D,2020-09-17,19,3129.4,2872.8
D,2020-09-17,20,3034.0,2857.9
D,2020-09-17,21,2922.8,2737.4
D,2020-09-17,22,2790.4,2574.3
D,2020-09-17,23,2610.9,2377.9
D,2020-09-17,24,2341.8,2192.5
T,24 lines
