C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210810_20210810.csv
C,Time period: 2021-08-10 to 2021-08-10
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-09-24 08:17:47 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-08-10,01,2523.5,2470.62
D,2021-08-10,02,2409.7,2353.12
D,2021-08-10,03,2313.1,2286.22
D,2021-08-10,04,2312.4,2256.54
D,2021-08-10,05,2327.6,2284.86
D,2021-08-10,06,2458.0,2398.81
D,2021-08-10,07,2666.4,2597.0
D,2021-08-10,08,2893.7,2801.75
D,2021-08-10,09,3003.9,2943.77
D,2021-08-10,10,3130.3,3046.28
D,2021-08-10,11,3216.9,3106.01
D,2021-08-10,12,3319.3,3162.46
D,2021-08-10,13,3447.2,3196.58
D,2021-08-10,14,3578.2,3244.76
D,2021-08-10,15,3627.5,3263.87
D,2021-08-10,16,3668.1,3360.92
D,2021-08-10,17,3714.7,3423.51
D,2021-08-10,18,3723.1,3434.03
D,2021-08-10,19,3637.5,3355.68
D,2021-08-10,20,3509.9,3277.61
D,2021-08-10,21,3449.1,3253.79
D,2021-08-10,22,3270.0,3172.45
D,2021-08-10,23,3045.5,3011.0
D,2021-08-10,24,2840.4,2829.1
T,24 lines
