"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210714.csv"
"C","Report for: 07/14/2021 - 07/14/2021"
"C","Report generated: 07/21/2021 02:49:58 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","07/14/2021","01",11989.31
"D","07/14/2021","02",11630.88
"D","07/14/2021","03",11474.11
"D","07/14/2021","04",11346.98
"D","07/14/2021","05",11529.84
"D","07/14/2021","06",11861.59
"D","07/14/2021","07",12669.34
"D","07/14/2021","08",13789.58
"D","07/14/2021","09",14539.52
"D","07/14/2021","10",14951.18
"D","07/14/2021","11",15267.29
"D","07/14/2021","12",15525.88
"D","07/14/2021","13",15761.84
"D","07/14/2021","14",16181.43
"D","07/14/2021","15",16601.08
"D","07/14/2021","16",17178.03
"D","07/14/2021","17",18212.78
"D","07/14/2021","18",19201.25
"D","07/14/2021","19",19512.47
"D","07/14/2021","20",19125.22
"D","07/14/2021","21",18555.12
"D","07/14/2021","22",17759.06
"D","07/14/2021","23",16361.32
"D","07/14/2021","24",14979.96
"T","24 lines"
