C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210930_20210930.csv
C,Time period: 2021-09-30 to 2021-09-30
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-17 17:37:20 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-09-30,01,1932.0,1937.12
D,2021-09-30,02,1872.4,1853.95
D,2021-09-30,03,1818.8,1812.56
D,2021-09-30,04,1808.2,1804.1
D,2021-09-30,05,1838.5,1835.21
D,2021-09-30,06,1950.6,1972.84
D,2021-09-30,07,2306.6,2217.2
D,2021-09-30,08,2430.6,2387.01
D,2021-09-30,09,2481.0,2441.07
D,2021-09-30,10,2527.1,2444.86
D,2021-09-30,11,2548.1,2457.55
D,2021-09-30,12,2503.8,2537.67
D,2021-09-30,13,2568.3,2561.44
D,2021-09-30,14,2578.8,2581.93
D,2021-09-30,15,2556.9,2559.34
D,2021-09-30,16,2558.9,2539.5
D,2021-09-30,17,2604.8,2569.43
D,2021-09-30,18,2657.8,2621.27
D,2021-09-30,19,2710.0,2648.74
D,2021-09-30,20,2646.9,2628.52
D,2021-09-30,21,2550.5,2521.61
D,2021-09-30,22,2397.4,2377.31
D,2021-09-30,23,2201.4,2205.42
D,2021-09-30,24,2021.9,2030.68
T,24 lines
