C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210605_20210605.csv
C,Time period: 2021-06-05 to 2021-06-05
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-06-11 02:53:19 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-06-05,01,2353.5,2306.72
D,2021-06-05,02,2230.7,2186.61
D,2021-06-05,03,2151.6,2115.5
D,2021-06-05,04,2091.7,2073.09
D,2021-06-05,05,2083.6,2061.11
D,2021-06-05,06,2098.3,2072.91
D,2021-06-05,07,2114.8,2171.47
D,2021-06-05,08,2300.6,2340.97
D,2021-06-05,09,2464.9,2542.54
D,2021-06-05,10,2594.7,2719.43
D,2021-06-05,11,2735.5,2882.61
D,2021-06-05,12,2852.1,3032.5
D,2021-06-05,13,2961.7,3151.94
D,2021-06-05,14,3018.9,3250.41
D,2021-06-05,15,3205.1,3400.04
D,2021-06-05,16,3289.1,3532.71
D,2021-06-05,17,3375.0,3635.45
D,2021-06-05,18,3458.3,3730.37
D,2021-06-05,19,3446.3,3711.04
D,2021-06-05,20,3333.3,3600.99
D,2021-06-05,21,3327.6,3522.36
D,2021-06-05,22,3138.3,3409.47
D,2021-06-05,23,3002.1,3199.51
D,2021-06-05,24,2818.8,2970.97
T,24 lines
