C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200809_20200809.csv
C,Time period: 2020-08-09 to 2020-08-09
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-08-14 01:40:42 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-08-09,01,2404.0,2625.3
D,2020-08-09,02,2298.6,2503.4
D,2020-08-09,03,2225.2,2422.8
D,2020-08-09,04,2178.6,2368.3
D,2020-08-09,05,2157.9,2344.6
D,2020-08-09,06,2240.1,2342.9
D,2020-08-09,07,2267.2,2385.2
D,2020-08-09,08,2347.0,2506.4
D,2020-08-09,09,2527.2,2690.5
D,2020-08-09,10,2730.0,2911.3
D,2020-08-09,11,2821.7,3148.4
D,2020-08-09,12,3027.9,3381.1
D,2020-08-09,13,3151.6,3608.8
D,2020-08-09,14,3302.0,3706.5
D,2020-08-09,15,3378.7,3748.6
D,2020-08-09,16,3517.3,3880.5
D,2020-08-09,17,3579.5,3967.7
D,2020-08-09,18,3618.0,4002.8
D,2020-08-09,19,3612.9,3979.1
D,2020-08-09,20,3574.4,3908.5
D,2020-08-09,21,3532.1,3860.7
D,2020-08-09,22,3343.0,3716.5
D,2020-08-09,23,3086.4,3480.1
D,2020-08-09,24,2863.1,3231.2
T,24 lines
