C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210319_20210319.csv
C,Time period: 2021-03-19 to 2021-03-19
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-03-31 13:26:34 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-03-19,01,2032.2,2173.34
D,2021-03-19,02,1980.3,2108.18
D,2021-03-19,03,1946.8,2083.68
D,2021-03-19,04,1960.3,2098.87
D,2021-03-19,05,2002.5,2165.31
D,2021-03-19,06,2160.6,2328.43
D,2021-03-19,07,2429.9,2581.9
D,2021-03-19,08,2625.6,2783.51
D,2021-03-19,09,2720.2,2825.93
D,2021-03-19,10,2681.5,2777.74
D,2021-03-19,11,2672.2,2725.78
D,2021-03-19,12,2656.0,2692.46
D,2021-03-19,13,2596.3,2659.1
D,2021-03-19,14,2547.0,2604.09
D,2021-03-19,15,2510.4,2563.52
D,2021-03-19,16,2573.1,2554.84
D,2021-03-19,17,2598.6,2593.92
D,2021-03-19,18,2705.0,2685.68
D,2021-03-19,19,2754.9,2750.94
D,2021-03-19,20,2778.1,2828.73
D,2021-03-19,21,2690.3,2766.81
D,2021-03-19,22,2572.4,2663.45
D,2021-03-19,23,2438.0,2527.82
D,2021-03-19,24,2339.9,2385.82
T,24 lines
