"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200617.csv"
"C","Report for: 06/17/2020 - 06/17/2020"
"C","Report generated: 06/21/2020 12:51:48 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","06/17/2020","01",10415.57
"D","06/17/2020","02",10047.59
"D","06/17/2020","03",9977.3
"D","06/17/2020","04",9842.81
"D","06/17/2020","05",9706.75
"D","06/17/2020","06",10097.24
"D","06/17/2020","07",10922.58
"D","06/17/2020","08",11682.07
"D","06/17/2020","09",12088.89
"D","06/17/2020","10",12006.57
"D","06/17/2020","11",12118.79
"D","06/17/2020","12",12419.03
"D","06/17/2020","13",12752.42
"D","06/17/2020","14",13160.73
"D","06/17/2020","15",13580.7
"D","06/17/2020","16",14163.93
"D","06/17/2020","17",15006.84
"D","06/17/2020","18",15915.73
"D","06/17/2020","19",16292.26
"D","06/17/2020","20",15976.94
"D","06/17/2020","21",15412.25
"D","06/17/2020","22",14845.15
"D","06/17/2020","23",13642.35
"D","06/17/2020","24",12512.39
"T","24 lines"
