"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20191110_20191124.csv"
"C","Report for: 11/10/2019 - 11/24/2019"
"C","Report generated: 05/01/2020 16:57:07 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/10/2019","01",11254.0
"D","11/10/2019","02",10881.28
"D","11/10/2019","03",10917.45
"D","11/10/2019","04",10876.89
"D","11/10/2019","05",10932.58
"D","11/10/2019","06",11223.9
"D","11/10/2019","07",11490.14
"D","11/10/2019","08",11833.04
"D","11/10/2019","09",12260.76
"D","11/10/2019","10",12286.7
"D","11/10/2019","11",12004.14
"D","11/10/2019","12",11637.79
"D","11/10/2019","13",11609.91
"D","11/10/2019","14",11981.12
"D","11/10/2019","15",12411.1
"D","11/10/2019","16",12807.43
"D","11/10/2019","17",13779.66
"D","11/10/2019","18",14592.77
"D","11/10/2019","19",14365.75
"D","11/10/2019","20",13885.19
"D","11/10/2019","21",13350.45
"D","11/10/2019","22",12576.54
"D","11/10/2019","23",11719.44
"D","11/10/2019","24",11378.82
"D","11/11/2019","01",10850.68
"D","11/11/2019","02",10785.66
"D","11/11/2019","03",10894.67
"D","11/11/2019","04",10917.42
"D","11/11/2019","05",11237.18
"D","11/11/2019","06",11761.22
"D","11/11/2019","07",12770.82
"D","11/11/2019","08",13407.2
"D","11/11/2019","09",13609.59
"D","11/11/2019","10",13537.53
"D","11/11/2019","11",13450.61
"D","11/11/2019","12",13271.47
"D","11/11/2019","13",13398.02
"D","11/11/2019","14",13595.28
"D","11/11/2019","15",13754.27
"D","11/11/2019","16",14038.39
"D","11/11/2019","17",14855.7
"D","11/11/2019","18",15517.35
"D","11/11/2019","19",15230.98
"D","11/11/2019","20",14699.96
"D","11/11/2019","21",14003.49
"D","11/11/2019","22",13032.0
"D","11/11/2019","23",11920.81
"D","11/11/2019","24",10975.52
"D","11/12/2019","01",10829.68
"D","11/12/2019","02",10796.4
"D","11/12/2019","03",10861.77
"D","11/12/2019","04",10638.99
"D","11/12/2019","05",11010.43
"D","11/12/2019","06",11506.61
"D","11/12/2019","07",12833.16
"D","11/12/2019","08",13774.58
"D","11/12/2019","09",14140.87
"D","11/12/2019","10",14363.92
"D","11/12/2019","11",14624.88
"D","11/12/2019","12",14766.92
"D","11/12/2019","13",14828.1
"D","11/12/2019","14",14992.13
"D","11/12/2019","15",15087.41
"D","11/12/2019","16",15360.45
"D","11/12/2019","17",16103.1
"D","11/12/2019","18",16757.82
"D","11/12/2019","19",16652.03
"D","11/12/2019","20",16308.01
"D","11/12/2019","21",15711.6
"D","11/12/2019","22",14832.58
"D","11/12/2019","23",13735.14
"D","11/12/2019","24",12978.57
"D","11/13/2019","01",12414.18
"D","11/13/2019","02",12501.5
"D","11/13/2019","03",12681.76
"D","11/13/2019","04",12841.33
"D","11/13/2019","05",13035.31
"D","11/13/2019","06",13584.03
"D","11/13/2019","07",15286.93
"D","11/13/2019","08",15919.96
"D","11/13/2019","09",15381.36
"D","11/13/2019","10",14714.65
"D","11/13/2019","11",14306.37
"D","11/13/2019","12",14036.06
"D","11/13/2019","13",13860.06
"D","11/13/2019","14",14050.74
"D","11/13/2019","15",14534.92
"D","11/13/2019","16",15368.57
"D","11/13/2019","17",16515.38
"D","11/13/2019","18",17409.05
"D","11/13/2019","19",17322.64
"D","11/13/2019","20",17014.84
"D","11/13/2019","21",16427.95
"D","11/13/2019","22",15488.9
"D","11/13/2019","23",14370.05
"D","11/13/2019","24",13570.48
"D","11/14/2019","01",12683.2
"D","11/14/2019","02",12565.08
"D","11/14/2019","03",12544.86
"D","11/14/2019","04",12550.51
"D","11/14/2019","05",12697.22
"D","11/14/2019","06",13756.68
"D","11/14/2019","07",15378.78
"D","11/14/2019","08",15989.68
"D","11/14/2019","09",15780.17
"D","11/14/2019","10",15540.54
"D","11/14/2019","11",15345.74
"D","11/14/2019","12",15217.66
"D","11/14/2019","13",15151.26
"D","11/14/2019","14",15261.87
"D","11/14/2019","15",15539.24
"D","11/14/2019","16",15686.34
"D","11/14/2019","17",16199.51
"D","11/14/2019","18",16719.08
"D","11/14/2019","19",16543.47
"D","11/14/2019","20",16091.26
"D","11/14/2019","21",15498.45
"D","11/14/2019","22",14562.21
"D","11/14/2019","23",13391.02
"D","11/14/2019","24",12689.7
"D","11/15/2019","01",12503.6
"D","11/15/2019","02",12395.86
"D","11/15/2019","03",12300.57
"D","11/15/2019","04",12320.03
"D","11/15/2019","05",12348.7
"D","11/15/2019","06",13204.4
"D","11/15/2019","07",14359.19
"D","11/15/2019","08",14887.69
"D","11/15/2019","09",14327.54
"D","11/15/2019","10",13779.5
"D","11/15/2019","11",13269.91
"D","11/15/2019","12",12914.71
"D","11/15/2019","13",12714.96
"D","11/15/2019","14",12936.55
"D","11/15/2019","15",13550.87
"D","11/15/2019","16",14023.85
"D","11/15/2019","17",14979.38
"D","11/15/2019","18",15681.59
"D","11/15/2019","19",15462.21
"D","11/15/2019","20",15042.08
"D","11/15/2019","21",14550.87
"D","11/15/2019","22",13863.65
"D","11/15/2019","23",12981.84
"D","11/15/2019","24",12379.23
"D","11/16/2019","01",11843.45
"D","11/16/2019","02",11504.61
"D","11/16/2019","03",11406.4
"D","11/16/2019","04",11353.1
"D","11/16/2019","05",11458.4
