"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20200124_20200207.csv"
"C","Report for: 01/24/2020 - 02/07/2020"
"C","Report generated: 05/01/2020 16:58:08 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/24/2020","01",12052.82
"D","01/24/2020","02",11815.48
"D","01/24/2020","03",11660.06
"D","01/24/2020","04",11703.49
"D","01/24/2020","05",12093.92
"D","01/24/2020","06",12816.67
"D","01/24/2020","07",14535.72
"D","01/24/2020","08",15504.8
"D","01/24/2020","09",15158.73
"D","01/24/2020","10",14326.46
"D","01/24/2020","11",13677.59
"D","01/24/2020","12",13293.16
"D","01/24/2020","13",13397.76
"D","01/24/2020","14",13622.5
"D","01/24/2020","15",13665.86
"D","01/24/2020","16",14216.64
"D","01/24/2020","17",14890.56
"D","01/24/2020","18",15604.7
"D","01/24/2020","19",15492.85
"D","01/24/2020","20",15092.81
"D","01/24/2020","21",14576.81
"D","01/24/2020","22",13899.77
"D","01/24/2020","23",13211.85
"D","01/24/2020","24",12345.13
"D","01/25/2020","01",11660.99
"D","01/25/2020","02",11238.92
"D","01/25/2020","03",11094.92
"D","01/25/2020","04",11202.04
"D","01/25/2020","05",11055.7
"D","01/25/2020","06",11427.17
"D","01/25/2020","07",12089.29
"D","01/25/2020","08",12652.6
"D","01/25/2020","09",13303.98
"D","01/25/2020","10",13848.66
"D","01/25/2020","11",14089.54
"D","01/25/2020","12",14167.99
"D","01/25/2020","13",14201.7
"D","01/25/2020","14",14145.23
"D","01/25/2020","15",14123.95
"D","01/25/2020","16",14245.04
"D","01/25/2020","17",14700.05
"D","01/25/2020","18",15176.0
"D","01/25/2020","19",14886.23
"D","01/25/2020","20",14343.04
"D","01/25/2020","21",13767.07
"D","01/25/2020","22",13065.23
"D","01/25/2020","23",12216.44
"D","01/25/2020","24",11845.0
"D","01/26/2020","01",11182.17
"D","01/26/2020","02",10609.67
"D","01/26/2020","03",10654.49
"D","01/26/2020","04",10804.14
"D","01/26/2020","05",10663.91
"D","01/26/2020","06",10936.96
"D","01/26/2020","07",11203.72
"D","01/26/2020","08",11550.26
"D","01/26/2020","09",11924.78
"D","01/26/2020","10",11773.44
"D","01/26/2020","11",11565.94
"D","01/26/2020","12",11784.69
"D","01/26/2020","13",11926.6
