C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200820_20200820.csv
C,Time period: 2020-08-20 to 2020-08-20
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-08-26 00:16:17 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-08-20,01,2365.2,2243.9
D,2020-08-20,02,2230.4,2124.4
D,2020-08-20,03,2151.5,2047.8
D,2020-08-20,04,2130.3,2004.2
D,2020-08-20,05,2138.8,2008.6
D,2020-08-20,06,2249.0,2103.2
D,2020-08-20,07,2390.0,2259.2
D,2020-08-20,08,2587.4,2440.0
D,2020-08-20,09,2679.1,2585.5
D,2020-08-20,10,2747.6,2673.3
D,2020-08-20,11,2827.5,2717.4
D,2020-08-20,12,2942.9,2801.9
D,2020-08-20,13,3108.2,2883.3
D,2020-08-20,14,3149.2,2952.9
D,2020-08-20,15,3260.6,3028.7
D,2020-08-20,16,3266.1,3111.3
D,2020-08-20,17,3335.0,3185.0
D,2020-08-20,18,3327.7,3227.3
D,2020-08-20,19,3273.0,3156.3
D,2020-08-20,20,3218.9,3038.8
D,2020-08-20,21,3144.0,2959.2
D,2020-08-20,22,2960.4,2807.9
D,2020-08-20,23,2710.2,2622.6
D,2020-08-20,24,2451.6,2439.6
T,24 lines
