C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210421_20210421.csv
C,Time period: 2021-04-21 to 2021-04-21
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-04-24 10:39:39 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-04-21,01,1953.7,1892.41
D,2021-04-21,02,1856.0,1819.73
D,2021-04-21,03,1810.8,1785.95
D,2021-04-21,04,1811.3,1781.27
D,2021-04-21,05,1862.6,1821.41
D,2021-04-21,06,2004.9,1954.12
D,2021-04-21,07,2264.7,2117.41
D,2021-04-21,08,2417.2,2262.93
D,2021-04-21,09,2456.3,2359.68
D,2021-04-21,10,2410.7,2319.21
D,2021-04-21,11,2468.5,2357.04
D,2021-04-21,12,2461.1,2396.03
D,2021-04-21,13,2435.0,2444.8
D,2021-04-21,14,2418.2,2504.16
D,2021-04-21,15,2415.8,2520.9
D,2021-04-21,16,2453.2,2518.29
D,2021-04-21,17,2486.1,2551.48
D,2021-04-21,18,2532.7,2587.62
D,2021-04-21,19,2545.1,2559.86
D,2021-04-21,20,2601.6,2536.13
D,2021-04-21,21,2569.3,2462.31
D,2021-04-21,22,2444.0,2334.55
D,2021-04-21,23,2262.6,2188.45
D,2021-04-21,24,2104.2,2061.16
T,24 lines
