"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20191225_20200108.csv"
"C","Report for: 12/25/2019 - 01/08/2020"
"C","Report generated: 05/01/2020 16:57:45 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/25/2019","01",11743.85
"D","12/25/2019","02",11305.79
"D","12/25/2019","03",11234.94
"D","12/25/2019","04",11160.76
"D","12/25/2019","05",11159.28
"D","12/25/2019","06",11547.27
"D","12/25/2019","07",12208.96
"D","12/25/2019","08",12881.05
"D","12/25/2019","09",13273.86
"D","12/25/2019","10",13082.56
"D","12/25/2019","11",12615.3
"D","12/25/2019","12",12310.09
"D","12/25/2019","13",12212.29
"D","12/25/2019","14",12317.48
"D","12/25/2019","15",12593.6
"D","12/25/2019","16",12922.47
"D","12/25/2019","17",13735.19
"D","12/25/2019","18",14228.68
"D","12/25/2019","19",14134.84
"D","12/25/2019","20",14009.31
"D","12/25/2019","21",13845.06
"D","12/25/2019","22",13424.11
"D","12/25/2019","23",12699.53
"D","12/25/2019","24",11913.08
"D","12/26/2019","01",11336.54
"D","12/26/2019","02",10979.34
"D","12/26/2019","03",10931.06
"D","12/26/2019","04",11102.47
"D","12/26/2019","05",11161.93
"D","12/26/2019","06",11906.35
"D","12/26/2019","07",13003.37
"D","12/26/2019","08",13908.96
"D","12/26/2019","09",14375.27
"D","12/26/2019","10",14359.65
"D","12/26/2019","11",14398.03
"D","12/26/2019","12",14477.16
"D","12/26/2019","13",14572.55
"D","12/26/2019","14",14657.4
"D","12/26/2019","15",14816.22
"D","12/26/2019","16",15100.22
"D","12/26/2019","17",16100.57
"D","12/26/2019","18",16718.74
"D","12/26/2019","19",16464.05
"D","12/26/2019","20",15996.42
"D","12/26/2019","21",15419.25
"D","12/26/2019","22",14551.3
"D","12/26/2019","23",13464.98
"D","12/26/2019","24",12443.16
"D","12/27/2019","01",11675.42
"D","12/27/2019","02",11494.3
"D","12/27/2019","03",11541.56
"D","12/27/2019","04",11498.84
"D","12/27/2019","05",11506.91
"D","12/27/2019","06",11975.64
"D","12/27/2019","07",12956.54
"D","12/27/2019","08",13913.32
"D","12/27/2019","09",14567.06
"D","12/27/2019","10",14937.01
"D","12/27/2019","11",15077.36
"D","12/27/2019","12",15008.93
"D","12/27/2019","13",14795.68
"D","12/27/2019","14",14694.79
"D","12/27/2019","15",14644.88
"D","12/27/2019","16",14739.04
"D","12/27/2019","17",15390.7
"D","12/27/2019","18",15753.75
"D","12/27/2019","19",15393.2
"D","12/27/2019","20",14901.85
"D","12/27/2019","21",14359.46
"D","12/27/2019","22",13643.22
"D","12/27/2019","23",12889.89
