C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210727_20210727.csv
C,Time period: 2021-07-27 to 2021-07-27
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-09-21 12:35:31 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-07-27,01,2846.5,2823.62
D,2021-07-27,02,2685.0,2654.95
D,2021-07-27,03,2591.7,2542.06
D,2021-07-27,04,2522.8,2480.49
D,2021-07-27,05,2525.2,2470.16
D,2021-07-27,06,2649.9,2548.9
D,2021-07-27,07,2844.0,2736.17
D,2021-07-27,08,3103.7,2986.78
D,2021-07-27,09,3308.6,3191.03
D,2021-07-27,10,3433.0,3350.5
D,2021-07-27,11,3588.0,3492.86
D,2021-07-27,12,3745.3,3650.87
D,2021-07-27,13,3899.8,3828.51
D,2021-07-27,14,4023.7,3962.13
D,2021-07-27,15,4080.3,4072.81
D,2021-07-27,16,4201.1,4137.33
D,2021-07-27,17,4326.8,4192.2
D,2021-07-27,18,4259.2,4163.13
D,2021-07-27,19,4223.8,3994.82
D,2021-07-27,20,3900.7,3739.83
D,2021-07-27,21,3798.7,3478.75
D,2021-07-27,22,3506.7,3301.69
D,2021-07-27,23,3252.0,3071.07
D,2021-07-27,24,2969.2,2826.38
T,24 lines
