C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20201028_20201028.csv
C,Time period: 2020-10-28 to 2020-10-28
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-11-04 01:05:10 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-10-28,01,2033.5,1954.5
D,2020-10-28,02,1981.2,1869.3
D,2020-10-28,03,1927.6,1836.3
D,2020-10-28,04,1920.2,1828.6
D,2020-10-28,05,1955.9,1876.5
D,2020-10-28,06,2094.6,2035.9
D,2020-10-28,07,2379.4,2282.8
D,2020-10-28,08,2601.8,2504.1
D,2020-10-28,09,2678.0,2648.2
D,2020-10-28,10,2699.5,2708.1
D,2020-10-28,11,2713.5,2751.7
D,2020-10-28,12,2696.4,2766.3
D,2020-10-28,13,2661.8,2800.9
D,2020-10-28,14,2649.3,2782.4
D,2020-10-28,15,2635.9,2753.6
D,2020-10-28,16,2603.8,2743.8
D,2020-10-28,17,2644.6,2774.9
D,2020-10-28,18,2767.6,2859.9
D,2020-10-28,19,2820.2,2840.4
D,2020-10-28,20,2751.3,2733.3
D,2020-10-28,21,2645.1,2590.3
D,2020-10-28,22,2461.0,2437.7
D,2020-10-28,23,2266.7,2258.7
D,2020-10-28,24,2059.4,2099.6
T,24 lines
