"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210126.csv"
"C","Report for: 01/26/2021 - 01/26/2021"
"C","Report generated: 01/29/2021 15:45:44 EST"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/26/2021","01",12998.5
"D","01/26/2021","02",13018.96
"D","01/26/2021","03",13081.41
"D","01/26/2021","04",12891.24
"D","01/26/2021","05",13020.94
"D","01/26/2021","06",13474.15
"D","01/26/2021","07",14727.84
"D","01/26/2021","08",15761.19
"D","01/26/2021","09",15796.05
"D","01/26/2021","10",15112.29
"D","01/26/2021","11",14841.36
"D","01/26/2021","12",14940.84
"D","01/26/2021","13",15439.77
"D","01/26/2021","14",15834.72
"D","01/26/2021","15",16051.03
"D","01/26/2021","16",16264.75
"D","01/26/2021","17",16795.51
"D","01/26/2021","18",17594.65
"D","01/26/2021","19",17390.63
"D","01/26/2021","20",16753.1
"D","01/26/2021","21",15940.24
"D","01/26/2021","22",14949.9
"D","01/26/2021","23",13800.9
"D","01/26/2021","24",13104.24
"T","24 lines"
