C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200729_20200729.csv
C,Time period: 2020-07-29 to 2020-07-29
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-08-02 09:43:49 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-07-29,01,3058.6,3143.2
D,2020-07-29,02,2878.9,2949.6
D,2020-07-29,03,2752.0,2814.0
D,2020-07-29,04,2688.9,2723.9
D,2020-07-29,05,2683.5,2698.0
D,2020-07-29,06,2777.9,2755.1
D,2020-07-29,07,3026.5,2915.8
D,2020-07-29,08,3278.6,3104.1
D,2020-07-29,09,3418.4,3344.5
D,2020-07-29,10,3557.5,3547.8
D,2020-07-29,11,3725.1,3743.1
D,2020-07-29,12,3904.4,3913.3
D,2020-07-29,13,4113.5,4093.8
D,2020-07-29,14,4213.4,4252.6
D,2020-07-29,15,4317.1,4337.1
D,2020-07-29,16,4346.5,4338.2
D,2020-07-29,17,4303.5,4367.4
D,2020-07-29,18,4316.5,4433.2
D,2020-07-29,19,4264.6,4358.7
D,2020-07-29,20,4205.0,4192.2
D,2020-07-29,21,4035.2,4054.5
D,2020-07-29,22,3809.0,3862.3
D,2020-07-29,23,3571.1,3578.7
D,2020-07-29,24,3269.4,3294.1
T,24 lines
