"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210311.csv"
"C","Report for: 03/11/2021 - 03/11/2021"
"C","Report generated: 03/30/2021 09:28:19 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/11/2021","01",11592.13
"D","03/11/2021","02",11369.31
"D","03/11/2021","03",11234.89
"D","03/11/2021","04",11245.71
"D","03/11/2021","05",11528.73
"D","03/11/2021","06",11796.9
"D","03/11/2021","07",12803.53
"D","03/11/2021","08",13488.7
"D","03/11/2021","09",13614.14
"D","03/11/2021","10",13126.2
"D","03/11/2021","11",12502.87
"D","03/11/2021","12",11970.04
"D","03/11/2021","13",11514.35
"D","03/11/2021","14",11207.6
"D","03/11/2021","15",11375.16
"D","03/11/2021","16",12098.72
"D","03/11/2021","17",12784.86
"D","03/11/2021","18",13762.67
"D","03/11/2021","19",14528.56
"D","03/11/2021","20",14140.37
"D","03/11/2021","21",13441.96
"D","03/11/2021","22",12551.08
"D","03/11/2021","23",11572.79
"D","03/11/2021","24",11083.87
"T","24 lines"
