"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210405.csv"
"C","Report for: 04/05/2021 - 04/05/2021"
"C","Report generated: 04/24/2021 04:15:13 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","04/05/2021","01",10205.05
"D","04/05/2021","02",10083.04
"D","04/05/2021","03",10119.74
"D","04/05/2021","04",10110.4
"D","04/05/2021","05",10515.38
"D","04/05/2021","06",10881.06
"D","04/05/2021","07",11926.87
"D","04/05/2021","08",12801.69
"D","04/05/2021","09",12823.62
"D","04/05/2021","10",12362.56
"D","04/05/2021","11",11708.96
"D","04/05/2021","12",11462.9
"D","04/05/2021","13",11454.58
"D","04/05/2021","14",11281.34
"D","04/05/2021","15",11045.72
"D","04/05/2021","16",11227.2
"D","04/05/2021","17",11801.38
"D","04/05/2021","18",12586.96
"D","04/05/2021","19",13304.12
"D","04/05/2021","20",13692.37
"D","04/05/2021","21",13404.67
"D","04/05/2021","22",12565.56
"D","04/05/2021","23",11513.0
"D","04/05/2021","24",10582.52
"T","24 lines"
