"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20171212_20171226.csv"
"C","Report for: 12/12/2017 - 12/26/2017"
"C","Report generated: 04/13/2020 22:55:45 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","12/12/2017","01",12366.8
"D","12/12/2017","02",12263.6
"D","12/12/2017","03",12271.64
"D","12/12/2017","04",12272.89
"D","12/12/2017","05",12329.15
"D","12/12/2017","06",13090.7
"D","12/12/2017","07",14579.81
"D","12/12/2017","08",15657.4
"D","12/12/2017","09",15963.78
"D","12/12/2017","10",16160.5
"D","12/12/2017","11",16288.76
"D","12/12/2017","12",16299.36
"D","12/12/2017","13",16216.74
"D","12/12/2017","14",16168.11
"D","12/12/2017","15",16079.28
"D","12/12/2017","16",16274.98
"D","12/12/2017","17",17154.37
"D","12/12/2017","18",17812.23
"D","12/12/2017","19",17639.78
"D","12/12/2017","20",17178.63
"D","12/12/2017","21",16520.67
"D","12/12/2017","22",15490.71
"D","12/12/2017","23",14109.37
"D","12/12/2017","24",12888.8
"D","12/13/2017","01",12948.8
"D","12/13/2017","02",13264.65
"D","12/13/2017","03",13214.93
"D","12/13/2017","04",13312.95
"D","12/13/2017","05",13460.84
"D","12/13/2017","06",13914.0
"D","12/13/2017","07",15593.31
"D","12/13/2017","08",16427.45
"D","12/13/2017","09",16501.77
"D","12/13/2017","10",16668.78
"D","12/13/2017","11",16453.19
"D","12/13/2017","12",16299.63
"D","12/13/2017","13",16252.98
"D","12/13/2017","14",16318.34
"D","12/13/2017","15",16416.82
"D","12/13/2017","16",16847.66
"D","12/13/2017","17",18141.04
"D","12/13/2017","18",19126.23
"D","12/13/2017","19",19044.16
"D","12/13/2017","20",18687.84
"D","12/13/2017","21",18094.74
"D","12/13/2017","22",17072.58
"D","12/13/2017","23",15577.82
"D","12/13/2017","24",14619.55
"D","12/14/2017","01",13847.18
"D","12/14/2017","02",13606.75
"D","12/14/2017","03",13565.71
"D","12/14/2017","04",13539.86
"D","12/14/2017","05",13753.71
"D","12/14/2017","06",14165.25
"D","12/14/2017","07",15897.85
"D","12/14/2017","08",16948.27
"D","12/14/2017","09",17193.24
"D","12/14/2017","10",17147.96
"D","12/14/2017","11",16948.66
"D","12/14/2017","12",16567.41
"D","12/14/2017","13",16221.25
"D","12/14/2017","14",16125.87
"D","12/14/2017","15",16076.31
"D","12/14/2017","16",16457.78
"D","12/14/2017","17",17805.75
"D","12/14/2017","18",18791.96
"D","12/14/2017","19",18794.92
"D","12/14/2017","20",18564.01
"D","12/14/2017","21",18072.55
"D","12/14/2017","22",17129.29
"D","12/14/2017","23",15804.71
"D","12/14/2017","24",14769.9
"D","12/15/2017","01",14292.77
"D","12/15/2017","02",14175.36
"D","12/15/2017","03",14006.18
"D","12/15/2017","04",14030.34
"D","12/15/2017","05",14086.82
"D","12/15/2017","06",14684.57
"D","12/15/2017","07",16478.93
"D","12/15/2017","08",17520.93
"D","12/15/2017","09",17716.38
"D","12/15/2017","10",17612.55
"D","12/15/2017","11",17403.7
"D","12/15/2017","12",17207.72
"D","12/15/2017","13",17020.47
"D","12/15/2017","14",16996.75
"D","12/15/2017","15",16960.35
"D","12/15/2017","16",17168.01
"D","12/15/2017","17",18164.37
"D","12/15/2017","18",18684.82
"D","12/15/2017","19",18415.86
"D","12/15/2017","20",17921.87
"D","12/15/2017","21",17353.18
"D","12/15/2017","22",16535.98
"D","12/15/2017","23",15394.36
"D","12/15/2017","24",14195.69
"D","12/16/2017","01",13309.78
"D","12/16/2017","02",13068.12
"D","12/16/2017","03",13103.33
"D","12/16/2017","04",13322.96
"D","12/16/2017","05",13501.05
"D","12/16/2017","06",13684.88
"D","12/16/2017","07",13966.62
"D","12/16/2017","08",14826.28
"D","12/16/2017","09",15602.83
"D","12/16/2017","10",15770.35
"D","12/16/2017","11",15609.16
"D","12/16/2017","12",15418.14
"D","12/16/2017","13",15470.53
"D","12/16/2017","14",15512.72
"D","12/16/2017","15",15547.28
"D","12/16/2017","16",15618.2
"D","12/16/2017","17",16640.36
"D","12/16/2017","18",17306.29
"D","12/16/2017","19",17094.86
"D","12/16/2017","20",16671.96
