C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200519_20200519.csv
C,Time period: 2020-05-19 to 2020-05-19
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-09 09:35:23 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-05-19,01,1863.5,1852.0
D,2020-05-19,02,1788.7,1775.3
D,2020-05-19,03,1751.4,1743.6
D,2020-05-19,04,1755.5,1731.7
D,2020-05-19,05,1849.2,1758.4
D,2020-05-19,06,1931.8,1833.0
D,2020-05-19,07,2101.3,1968.4
D,2020-05-19,08,2266.3,2081.9
D,2020-05-19,09,2282.7,2164.2
D,2020-05-19,10,2270.7,2174.9
D,2020-05-19,11,2281.4,2163.2
D,2020-05-19,12,2289.7,2174.6
D,2020-05-19,13,2308.9,2182.3
D,2020-05-19,14,2282.5,2161.8
D,2020-05-19,15,2289.6,2133.6
D,2020-05-19,16,2293.7,2154.2
D,2020-05-19,17,2345.3,2208.6
D,2020-05-19,18,2432.2,2301.8
D,2020-05-19,19,2510.7,2332.4
D,2020-05-19,20,2464.7,2323.6
D,2020-05-19,21,2437.9,2333.9
D,2020-05-19,22,2329.1,2241.1
D,2020-05-19,23,2172.6,2101.3
D,2020-05-19,24,2005.1,1958.5
T,24 lines
