C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210115_20210115.csv
C,Time period: 2021-01-15 to 2021-01-15
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-01-21 14:42:31 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-01-15,01,2235.6,2247.6
D,2021-01-15,02,2173.0,2168.45
D,2021-01-15,03,2153.4,2138.97
D,2021-01-15,04,2169.0,2139.24
D,2021-01-15,05,2206.7,2201.7
D,2021-01-15,06,2384.8,2358.06
D,2021-01-15,07,2680.9,2598.22
D,2021-01-15,08,2886.8,2785.31
D,2021-01-15,09,2926.0,2850.84
D,2021-01-15,10,2931.2,2809.99
D,2021-01-15,11,2917.2,2760.44
D,2021-01-15,12,2875.6,2751.38
D,2021-01-15,13,2851.6,2780.74
D,2021-01-15,14,2836.2,2808.15
D,2021-01-15,15,2842.3,2833.34
D,2021-01-15,16,2927.0,2861.65
D,2021-01-15,17,3035.3,2955.56
D,2021-01-15,18,3091.5,3069.98
D,2021-01-15,19,3048.9,3005.56
D,2021-01-15,20,2909.0,2902.54
D,2021-01-15,21,2788.9,2781.6
D,2021-01-15,22,2621.0,2650.95
D,2021-01-15,23,2449.5,2489.78
D,2021-01-15,24,2296.3,2336.21
T,24 lines
