C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20200605_20200605.csv
C,Time period: 2020-06-05 to 2020-06-05
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2020-06-10 16:41:15 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2020-06-05,01,2326.0,2512.8
D,2020-06-05,02,2277.6,2386.0
D,2020-06-05,03,2132.7,2297.6
D,2020-06-05,04,2098.9,2254.4
D,2020-06-05,05,2114.3,2263.1
D,2020-06-05,06,2256.4,2342.1
D,2020-06-05,07,2481.1,2516.0
D,2020-06-05,08,2660.9,2687.6
D,2020-06-05,09,2911.5,2824.2
D,2020-06-05,10,2850.8,2938.0
D,2020-06-05,11,2941.6,2984.0
D,2020-06-05,12,3073.6,3082.7
D,2020-06-05,13,3179.9,3168.7
D,2020-06-05,14,3264.9,3191.2
D,2020-06-05,15,3336.9,3210.0
D,2020-06-05,16,3414.2,3319.8
D,2020-06-05,17,3419.7,3413.7
D,2020-06-05,18,3521.4,3480.2
D,2020-06-05,19,3454.2,3447.5
D,2020-06-05,20,3314.3,3353.4
D,2020-06-05,21,3298.0,3267.9
D,2020-06-05,22,3132.9,3159.3
D,2020-06-05,23,2969.2,2970.4
D,2020-06-05,24,2746.6,2773.5
T,24 lines
