"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20210304.csv"
"C","Report for: 03/04/2021 - 03/04/2021"
"C","Report generated: 03/15/2021 17:17:13 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/04/2021","01",12580.64
"D","03/04/2021","02",12284.62
"D","03/04/2021","03",12160.22
"D","03/04/2021","04",12207.67
"D","03/04/2021","05",12291.39
"D","03/04/2021","06",13180.49
"D","03/04/2021","07",13933.09
"D","03/04/2021","08",14335.84
"D","03/04/2021","09",14561.08
"D","03/04/2021","10",14405.24
"D","03/04/2021","11",13694.48
"D","03/04/2021","12",13739.25
"D","03/04/2021","13",13379.83
"D","03/04/2021","14",13178.11
"D","03/04/2021","15",13116.1
"D","03/04/2021","16",13235.36
"D","03/04/2021","17",14301.9
"D","03/04/2021","18",15818.9
"D","03/04/2021","19",16570.96
"D","03/04/2021","20",16217.33
"D","03/04/2021","21",15636.81
"D","03/04/2021","22",14851.1
"D","03/04/2021","23",13876.06
"D","03/04/2021","24",13044.43
"T","24 lines"
