C,Load Hourly Data for Day-ahead and Real-time
C,Filename: OI_darthrmwh_iso_4008_20210831_20210831.csv
C,Time period: 2021-08-31 to 2021-08-31
C,Location/Node: .Z.NEMASSBOST
C,Report generated 2021-10-15 21:17:48 EST
H,,,Day Ahead,Real Time
H,Date,Hour ending,MWH,MWH
D,2021-08-31,01,2762.8,3012.49
D,2021-08-31,02,2615.5,2849.62
D,2021-08-31,03,2500.4,2722.86
D,2021-08-31,04,2437.7,2636.04
D,2021-08-31,05,2424.9,2604.71
D,2021-08-31,06,2550.8,2684.7
D,2021-08-31,07,2764.8,2868.28
D,2021-08-31,08,3019.9,3042.72
D,2021-08-31,09,3141.6,3194.98
D,2021-08-31,10,3256.3,3338.03
D,2021-08-31,11,3352.6,3484.9
D,2021-08-31,12,3463.4,3588.28
D,2021-08-31,13,3532.6,3635.57
D,2021-08-31,14,3632.2,3686.2
D,2021-08-31,15,3771.7,3665.36
D,2021-08-31,16,3808.1,3610.27
D,2021-08-31,17,3831.1,3700.65
D,2021-08-31,18,3812.5,3740.69
D,2021-08-31,19,3740.1,3619.21
D,2021-08-31,20,3600.9,3542.83
D,2021-08-31,21,3454.5,3434.46
D,2021-08-31,22,3301.9,3254.28
D,2021-08-31,23,3088.3,3019.58
D,2021-08-31,24,2797.1,2774.86
T,24 lines
