09/19/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1201		377		168		297		3485		0		0		
	2		1203		378		168		268		3587		0		0		
	3		1207		379		169		255		3398		0		0		
	4		1208		378		169		261		3315		0		0		
	5		1212		382		168		305		3460		0		0		
	6		1216		391		168		327		3365		0		0		
	7		1220		399		168		346		3140		33		0		
	8		1213		398		164		381		2893		1870		0		
	9		1202		378		165		370		3011		5421		98		
	10		1194		373		167		330		3066		7262		357		
	11		1193		373		167		343		2934		8206		525		
	12		1191		372		166		343		3130		8692		620		
	13		1189		387		166		346		3224		8636		660		
	14		1186		373		167		347		3372		8690		655		
	15		1183		359		169		343		3410		8912		616		
	16		1181		365		169		344		3438		8479		573		
	17		1180		376		170		345		3361		7338		513		
	18		1182		390		167		363		3332		4257		497		
	19		1189		397		167		417		3435		634		119		
	20		1205		400		169		425		3677		0		0		
	21		1210		400		168		422		3538		0		0		
	22		1211		400		168		349		3367		0		0		
	23		1214		387		169		328		3168		0		0		
	24		1214		379		169		327		3264		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5226		2258		5065		7444		3183						
	2		5604		2259		4072		7345		2971						
	3		5408		2259		3885		7285		2826						
	4		5331		2260		3752		7287		2762						
	5		5528		2259		3581		7275		3166						
	6		5466		2261		4382		7776		3287						
	7		5306		2263		5404		9230		3394						
	8		6919		2265		5754		8347		3433						
	9		10645		2265		3981		7238		2762						
	10		12749		2265		3247		6269		2529						
	11		13741		2265		3346		5523		2273						
	12		14515		2264		3565		4502		2256						
	13		14608		2262		3272		4457		2509						
	14		14790		2261		3240		4636		2601						
	15		14992		2260		3499		4768		2691						
	16		14549		2259		3928		5359		2888						
	17		13283		2259		4826		6238		3202						
	18		10188		2260		6203		7915		3669						
	19		6358		2261		8086		9815		3894						
	20		5876		2262		9020		10232		3925						
	21		5738		2264		8627		10248		3876						
	22		5495		2266		7681		9804		3830						
	23		5266		2268		6887		8697		3715						
	24		5353		2269		5499		8148		3415						
