03/25/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		920		294		245		351		3640		0		0		
	2		920		294		245		355		3326		0		0		
	3		920		295		246		355		3082		0		0		
	4		920		294		246		359		3492		0		0		
	5		920		292		246		397		3541		0		0		
	6		919		287		246		445		3432		0		0		
	7		920		302		246		462		3561		16		0		
	8		920		302		245		461		3497		1379		0		
	9		923		305		245		463		3587		5167		17		
	10		915		305		246		474		3712		6934		296		
	11		906		284		246		385		3542		7110		525		
	12		921		280		237		338		3590		7244		492		
	13		915		284		215		332		3567		7387		524		
	14		893		293		214		337		3527		7012		516		
	15		893		294		214		341		3439		6091		473		
	16		892		293		214		349		3568		6201		476		
	17		892		287		214		401		3690		5737		474		
	18		898		294		214		435		3715		4285		411		
	19		919		299		215		435		3907		1334		100		
	20		921		299		213		473		3724		30		0		
	21		921		299		211		476		3831		0		0		
	22		922		296		212		477		3866		0		0		
	23		922		294		215		455		3983		0		0		
	24		922		292		235		408		3791		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5450		1755		3618		7173		2565						
	2		5140		1795		3223		7283		2424						
	3		3986		1830		4083		7062		2432						
	4		5311		1860		3018		6527		2395						
	5		5396		1890		3172		6234		2499						
	6		5329		1920		3457		6454		2452						
	7		5507		1927		3311		7086		2573						
	8		6804		1933		3239		6021		2683						
	9		10707		1963		2554		3312		2036						
	10		12882		1994		2156		1706		1744						
	11		12998		2024		2270		1156		1644						
	12		13102		2056		2233		450		1657						
	13		13224		2087		2129		30		1651						
	14		12792		2117		2072		-117		1585						
	15		11745		2144		2336		235		1606						
	16		11993		2170		2512		-23		1678						
	17		11695		2173		2880		625		1793						
	18		10252		2173		3606		2629		2105						
	19		7209		2174		4076		6572		2602						
	20		5660		2176		4835		9418		2858						
	21		5738		2179		5132		10192		2561						
	22		5773		2179		4996		9309		2457						
	23		5869		2178		4662		8385		2296						
	24		5648		2179		4429		7428		2221						
