05/23/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		929		271		240		421		3853		0		0		
	2		929		270		240		419		3747		0		0		
	3		932		270		240		423		3526		0		0		
	4		933		268		240		421		3088		0		0		
	5		933		271		240		421		2728		0		0		
	6		933		276		240		526		2388		0		0		
	7		933		288		238		550		2040		1315		1		
	8		930		289		232		547		1843		4831		136		
	9		926		289		226		451		1753		7485		245		
	10		924		283		224		442		1513		8462		356		
	11		922		272		222		442		1478		9051		407		
	12		920		274		222		444		1461		9386		427		
	13		920		272		222		445		1570		9419		437		
	14		917		283		223		444		1603		9403		436		
	15		881		290		225		445		1885		9285		419		
	16		880		319		228		447		2262		8837		232		
	17		916		335		230		541		2575		8153		188		
	18		921		333		231		553		2455		6647		138		
	19		923		333		236		555		2630		3591		134		
	20		924		331		242		553		2630		558		12		
	21		927		326		241		558		2641		0		0		
	22		930		327		240		535		2637		0		0		
	23		932		316		242		536		2940		0		0		
	24		933		313		242		431		2950		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5714		2280		3008		8418		2841						
	2		5605		2281		2393		8506		2610						
	3		4459		2282		3094		8460		2515						
	4		4950		2281		2465		8335		2556						
	5		4593		2281		2800		8543		2782						
	6		4363		2281		3189		8985		3348						
	7		5365		2281		3828		8912		3452						
	8		8808		2281		3231		7561		3317						
	9		11375		2281		3110		6153		2697						
	10		12204		2281		3111		5656		2519						
	11		12794		2281		3143		5308		2357						
	12		13134		2279		2854		4968		2309						
	13		13285		2280		2655		4477		2333						
	14		13309		2280		2831		3935		2539						
	15		13430		2279		2960		3565		2694						
	16		13205		2278		3336		3663		2704						
	17		12938		2279		3880		3968		2749						
	18		11278		2280		4381		5513		3089						
	19		8402		2281		5482		7544		3404						
	20		5250		2280		7454		8911		3880						
	21		4693		2280		8486		9386		3826						
	22		4669		2282		7630		9397		3791						
	23		4966		2283		5813		8951		3585						
	24		4869		2281		5374		7989		3150						
