08/23/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1199		219		178		381		1791		0		0		
	2		1200		219		178		357		1876		0		0		
	3		1199		228		178		392		1661		0		0		
	4		1198		227		178		395		1436		0		0		
	5		1193		229		178		375		1189		0		0		
	6		1191		230		178		431		1106		0		0		
	7		1192		230		178		475		1156		171		0		
	8		1187		231		175		465		1071		2237		26		
	9		1177		234		173		432		995		5235		162		
	10		1173		237		172		416		763		7677		394		
	11		1175		237		173		432		633		8405		469		
	12		1174		235		171		458		482		8681		572		
	13		1126		236		167		453		508		8664		454		
	14		1110		237		172		471		641		8560		286		
	15		1112		236		175		476		861		8194		275		
	16		1111		248		175		521		1224		7592		258		
	17		1161		392		176		526		1963		6867		265		
	18		1175		392		177		575		2411		5246		254		
	19		1181		391		178		604		2748		2010		110		
	20		1183		391		178		606		3181		89		0		
	21		1192		390		177		573		3422		0		0		
	22		1201		392		175		495		3189		0		0		
	23		1207		377		175		454		3368		0		0		
	24		1211		371		175		458		3358		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3621		2263		9260		7087		3904						
	2		3830		2263		7683		7325		3696						
	3		3658		2263		7470		7016		3505						
	4		3435		2261		7356		7002		3440						
	5		3164		2262		7854		7085		3446						
	6		3143		2264		8379		7473		3805						
	7		3411		2263		9160		8053		4044						
	8		5407		2263		9108		7125		3963						
	9		8409		2265		8412		5709		3531						
	10		10842		2267		8021		5401		3323						
	11		11525		2268		8153		5178		3504						
	12		11773		2267		8813		4941		3550						
	13		11608		2266		9136		5449		3749						
	14		11478		2266		10572		5506		3889						
	15		11329		2264		11415		5832		4396						
	16		11130		2263		12043		6219		4712						
	17		11350		2263		11999		6484		5178						
	18		10230		2264		12231		7279		5451						
	19		7223		2264		14131		7801		5378						
	20		5628		2265		14452		8409		5286						
	21		5754		2266		13115		9079		5300						
	22		5452		2266		11681		8957		4943						
	23		5581		2268		9559		8491		4304						
	24		5573		2266		7631		8146		3802						
