03/27/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		941		345		235		445		1253		0		0		
	2		938		344		235		400		1322		0		0		
	3		938		339		235		403		1511		0		0		
	4		938		339		235		403		1698		0		0		
	5		938		341		235		442		2194		0		0		
	6		939		319		236		448		1884		0		0		
	7		941		317		235		450		1713		0		0		
	8		934		309		232		448		1741		608		0		
	9		941		309		227		435		1671		2650		0		
	10		940		303		230		428		1702		4267		0		
	11		942		302		230		428		1710		5687		0		
	12		941		303		232		389		1928		6892		11		
	13		938		304		234		384		1850		7122		72		
	14		939		302		232		382		2206		7083		89		
	15		939		299		233		384		2344		7338		88		
	16		939		306		237		392		2684		5751		205		
	17		942		321		237		387		2849		5326		337		
	18		944		317		237		426		2608		4359		346		
	19		944		311		238		430		2368		1294		100		
	20		944		309		243		467		2091		0		0		
	21		947		303		243		485		2128		0		0		
	22		949		298		233		452		2200		0		0		
	23		949		297		232		437		2233		0		0		
	24		949		294		231		435		2193		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3219		2260		5313		6335		3343						
	2		3239		2262		4669		6376		3189						
	3		2488		2258		5486		6011		3140						
	4		3613		2258		4504		5885		3148						
	5		4150		2259		4507		5626		3294						
	6		3826		2258		5654		6063		3341						
	7		3656		2257		6423		7455		3555						
	8		4272		2257		7231		7264		3614						
	9		6233		2255		6673		6116		3481						
	10		7870		2255		5564		5470		3308						
	11		9299		2254		4880		4342		3260						
	12		10696		2255		4266		3411		3182						
	13		10904		2254		4301		2874		3218						
	14		11233		2254		4437		2275		3144						
	15		11625		2253		4028		1736		3137						
	16		10514		2255		4188		2294		3337						
	17		10399		2254		4231		2791		3175						
	18		9237		2255		4729		3779		3407						
	19		5685		2256		5744		7184		3848						
	20		4054		2257		7015		9126		3956						
	21		4106		2255		7106		9214		3764						
	22		4132		2256		6602		8528		3626						
	23		4148		2256		5749		7622		3470						
	24		4102		2256		4353		7474		3397						
