09/20/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1216		376		169		296		3461		0		0		
	2		1216		379		170		327		3707		0		0		
	3		1206		381		170		280		3912		0		0		
	4		1199		382		169		293		3943		0		0		
	5		1200		382		169		279		3802		0		0		
	6		1199		392		169		324		3717		0		0		
	7		1200		395		163		381		3717		23		0		
	8		1186		399		136		366		3512		2124		85		
	9		1177		402		136		365		3345		6141		376		
	10		1163		400		136		347		3471		8115		545		
	11		1159		402		133		356		3637		8680		562		
	12		1164		406		135		352		3368		8883		612		
	13		1161		406		146		342		3428		8975		658		
	14		1179		406		153		351		3728		8771		664		
	15		1194		405		167		354		3769		8885		662		
	16		1195		408		168		335		3754		8467		646		
	17		1201		409		169		340		3700		7276		604		
	18		1204		409		168		360		3447		3995		457		
	19		1205		413		167		396		3382		522		90		
	20		1196		414		169		397		3573		0		0		
	21		1190		415		169		405		3803		0		0		
	22		1197		415		169		354		3612		0		0		
	23		1199		405		170		332		3216		0		0		
	24		1208		393		170		333		2980		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5139		2266		4806		7660		3317						
	2		5799		2265		3643		7201		3228						
	3		5949		2265		3462		6742		3064						
	4		5986		2265		3106		6775		3112						
	5		5831		2265		3443		6973		3277						
	6		5801		2266		4045		7532		3449						
	7		5879		2267		4514		8926		3727						
	8		7808		2268		4172		8775		3670						
	9		11942		2269		3267		6308		3135						
	10		14177		2269		3028		4953		2767						
	11		14929		2270		3257		4261		2728						
	12		14920		2270		3190		4397		2743						
	13		15117		2269		3054		4363		2580						
	14		15252		2268		3134		4787		2426						
	15		15436		2268		3789		4467		2597						
	16		14973		2267		4251		4828		2738						
	17		13699		2265		5132		5475		3013						
	18		10040		2264		6506		7490		3634						
	19		6174		2264		8251		9752		3763						
	20		5749		2266		8929		10356		3869						
	21		5982		2268		8163		10247		3887						
	22		5746		2271		7089		9841		3962						
	23		5321		2270		6365		8662		3969						
	24		5084		2269		5381		8017		3729						
