08/09/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		906		332		203		270		2909		0		0		
	2		906		327		200		270		2585		0		0		
	3		906		324		209		269		2413		0		0		
	4		906		322		215		272		2246		0		0		
	5		907		321		218		273		1944		0		0		
	6		906		333		218		273		1595		0		0		
	7		903		353		215		273		1415		609		15		
	8		901		356		214		230		1210		4558		226		
	9		895		355		214		221		964		8459		352		
	10		890		347		214		221		651		10096		373		
	11		885		342		213		225		524		10786		366		
	12		884		342		202		233		455		11064		368		
	13		883		341		194		233		434		11130		368		
	14		882		342		193		273		450		11089		370		
	15		881		342		193		274		501		10940		367		
	16		881		337		200		287		717		10612		357		
	17		881		346		205		297		1195		9915		343		
	18		883		346		201		297		1666		8320		304		
	19		887		357		195		302		2093		4377		182		
	20		890		359		195		340		2642		585		8		
	21		894		360		196		305		3301		0		0		
	22		897		358		196		290		2971		0		0		
	23		898		346		194		275		2942		0		0		
	24		899		338		203		271		3209		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4630		2265		8489		7914		1707						
	2		4270		2267		7457		7939		1613						
	3		4084		2268		6270		8390		1480						
	4		3938		2269		5656		8579		1291						
	5		3640		2270		5454		8804		1168						
	6		3297		2270		5654		8767		1334						
	7		3688		2270		5505		8178		1342						
	8		7456		2271		4310		5954		1136						
	9		11336		2270		3897		3017		999						
	10		12749		2267		3889		1784		1114						
	11		13324		2267		3851		2126		1018						
	12		13544		2267		4074		3185		907						
	13		13585		2268		4735		3869		1096						
	14		13598		2269		6046		4314		1285						
	15		13508		2267		7462		4810		1627						
	16		13387		2269		9181		5114		1897						
	17		13212		2269		10500		5415		2197						
	18		12124		2265		13027		4711		3110						
	19		8618		2265		15545		5782		3863						
	20		5093		2265		16514		6929		4342						
	21		5029		2265		15188		7649		3948						
	22		4725		2266		14016		7630		3458						
	23		4627		2267		12299		8103		2296						
	24		4898		2267		10071		7797		1957						
